Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
James van Riemsdyk,60,2015,25,TOR,LW,82,27,29,56,-33,43,5.6,17,9,1,4,19,10,0,248,10.9,1565,19:05,29.0,83,21.0,33.0,38.9,vanrija01
Dennis Wideman,61,2015,31,CGY,D,80,15,41,56,6,34,10.1,9,6,0,2,26,15,0,173,8.7,1971,24:39,184.0,94,0.0,0.0,,widemde01
Patrice Bergeron,62,2015,29,BOS,C,81,23,32,55,2,44,6.4,18,4,1,4,21,10,1,234,9.8,1469,18:08,60.0,57,1175.0,764.0,60.6,bergepa01
John Carlson,63,2015,25,WSH,D,82,12,43,55,11,28,10.0,8,3,1,3,30,13,0,193,6.2,1892,23:04,200.0,74,0.0,0.0,,carlsjo01
Matt Duchene,64,2015,24,COL,C,82,21,34,55,3,16,6.2,19,2,0,4,29,5,0,207,10.1,1523,18:34,74.0,43,635.0,582.0,52.2,duchema01
Roman Josi,65,2015,24,NSH,D,81,15,40,55,15,26,10.8,12,3,0,4,25,12,3,201,7.5,2144,26:28,209.0,53,0.0,1.0,0.0,josiro01
Ryan O'Reilly,66,2015,23,COL,C,82,17,38,55,-5,12,5.2,14,2,1,1,27,10,1,171,9.9,1617,19:43,48.0,38,713.0,621.0,53.4,oreilry01
T.J. Oshie,67,2015,28,STL,RW,72,19,36,55,17,51,6.7,16,3,0,4,26,10,0,162,11.7,1356,18:50,39.0,99,3.0,10.0,23.1,oshietj01
Corey Perry,68,2015,29,ANA,RW,67,33,22,55,13,67,8.4,29,4,0,3,19,3,0,193,17.1,1213,18:06,27.0,64,3.0,9.0,25.0,perryco01
Derek Stepan,69,2015,24,NYR,C,68,16,39,55,26,22,7.0,11,3,2,3,29,7,3,155,10.3,1236,18:11,27.0,36,545.0,680.0,44.5,stepade01
Alex Tanguay,70,2015,35,COL,LW,80,22,33,55,-1,40,6.2,19,2,1,4,21,12,0,104,21.2,1453,18:10,39.0,45,12.0,16.0,42.9,tangual01
Ryan Callahan,71,2015,29,TBL,RW,77,24,30,54,9,41,6.6,14,10,0,4,24,6,0,191,12.6,1366,17:44,48.0,181,12.0,19.0,38.7,callary01
Jonathan Huberdeau,72,2015,21,FLA,LW,79,15,39,54,10,38,6.0,15,0,0,0,27,12,0,169,8.9,1323,16:45,24.0,68,2.0,6.0,25.0,huberjo01
Kris Letang,73,2015,27,PIT,D,69,11,43,54,12,79,10.1,8,2,1,1,21,22,0,197,5.6,1759,25:29,117.0,131,0.0,1.0,0.0,letankr01
Gustav Nyquist,74,2015,25,DET,C,82,27,27,54,-11,26,6.4,13,14,0,4,17,10,0,195,13.8,1366,16:39,31.0,43,1.0,8.0,11.1,nyquigu01
Jason Pominville,75,2015,32,MIN,RW,82,18,36,54,9,8,6.1,15,3,0,4,25,11,0,252,7.1,1499,18:17,32.0,44,39.0,47.0,45.3,pominja01
Bobby Ryan,76,2015,27,OTT,RW,78,18,36,54,5,24,6.0,14,4,0,5,26,10,0,221,8.1,1363,17:28,33.0,110,4.0,7.0,36.4,ryanbo01
Eric Staal,77,2015,30,CAR,C,77,23,31,54,-13,41,6.2,16,7,0,4,21,10,0,244,9.4,1451,18:51,27.0,65,343.0,326.0,51.3,staaler01
Tyson Barrie,78,2015,23,COL,D,80,12,41,53,5,26,9.4,10,2,0,0,27,14,0,139,8.6,1709,21:22,90.0,80,0.0,0.0,,barrity01
Bryan Little,79,2015,27,WPG,C,70,24,28,52,8,24,6.6,14,9,1,3,19,9,0,148,16.2,1394,19:55,32.0,55,759.0,780.0,49.3,littlbr01
Brandon Saad,80,2015,22,CHI,LW,82,23,29,52,7,12,6.5,21,2,0,6,21,8,0,203,11.3,1415,17:15,29.0,53,38.0,50.0,43.2,saadbr01
Martin St. Louis*,81,2015,39,NYR,RW,74,21,31,52,12,20,6.5,16,5,0,1,23,8,0,144,14.6,1300,17:34,37.0,13,51.0,59.0,46.4,stlouma01
Mark Streit,82,2015,37,PHI,D,81,9,43,52,-8,36,7.5,5,4,0,0,17,26,0,144,6.3,1812,22:22,103.0,63,0.0,0.0,,streima01
Thomas Vanek,83,2015,31,MIN,LW,80,21,31,52,-6,37,5.9,16,5,0,2,19,12,0,171,12.3,1297,16:13,13.0,32,10.0,10.0,50.0,vanekth01
Keith Yandle,84,2015,28,TOT,D,84,6,46,52,-26,40,6.6,4,2,0,2,19,27,0,232,2.6,1925,22:55,101.0,53,0.0,0.0,,yandlke01
Patric Hörnqvist,85,2015,28,PIT,RW,64,25,26,51,12,38,7.2,19,6,0,4,17,9,0,220,11.4,1130,17:39,33.0,87,2.0,5.0,28.6,hornqpa01
Kyle Okposo,86,2015,26,NYI,RW,60,18,33,51,-8,12,5.3,12,6,0,2,21,12,0,195,9.2,1173,19:33,23.0,53,80.0,81.0,49.7,okposky01
Andrei Markov,87,2015,36,MTL,D,81,10,40,50,22,38,10.7,6,4,0,1,18,21,1,135,7.4,2018,24:55,173.0,53,0.0,0.0,,markoan01
Wayne Simmonds,88,2015,26,PHI,RW,75,28,22,50,-5,66,6.3,14,14,0,6,12,10,0,188,14.9,1261,16:48,36.0,168,4.0,1.0,80.0,simmowa01
Ryan Strome,89,2015,21,NYI,C,81,17,33,50,23,47,6.3,15,1,1,2,26,7,0,179,9.5,1247,15:24,21.0,92,149.0,170.0,46.7,stromry01
Tyler Bozak,90,2015,28,TOR,C,82,23,26,49,-34,44,4.2,9,12,2,3,20,6,0,154,14.9,1570,19:09,46.0,83,944.0,831.0,53.2,bozakty01
Justin Faulk,91,2015,22,CAR,D,82,15,34,49,-19,30,9.1,6,7,2,4,21,13,0,238,6.3,2003,24:26,114.0,157,0.0,0.0,,faulkju01
Mark Scheifele,92,2015,21,WPG,C,82,15,34,49,11,24,5.2,12,3,0,2,24,10,0,170,8.8,1524,18:35,61.0,98,506.0,659.0,43.4,scheima01
Tyler Toffoli,93,2015,22,LAK,C,76,23,26,49,25,37,7.4,15,3,5,3,23,2,1,200,11.5,1109,14:35,11.0,86,4.0,5.0,44.4,toffoty01
Mats Zuccarello,94,2015,27,NYR,LW,78,15,34,49,17,45,5.6,15,0,0,3,28,6,0,154,9.7,1346,17:16,42.0,117,17.0,20.0,45.9,zuccama01
David Desharnais,95,2015,28,MTL,C,82,14,34,48,22,24,5.6,12,2,0,4,25,9,0,90,15.6,1414,17:15,49.0,43,629.0,560.0,52.9,deshada01
Valtteri Filppula,96,2015,30,TBL,C,82,12,36,48,-14,24,3.2,10,2,0,0,21,15,0,91,13.2,1559,19:01,27.0,23,573.0,567.0,50.3,filppva01
Mark Giordano,97,2015,31,CGY,D,61,11,37,48,13,37,9.0,8,2,1,2,25,12,0,157,7.0,1536,25:10,128.0,59,0.0,0.0,,giordma01
Mike Hoffman,98,2015,25,OTT,LW,79,27,21,48,16,14,7.2,26,1,0,4,19,2,0,199,13.6,1150,14:33,33.0,40,7.0,7.0,50.0,hoffmmi02
Mikko Koivu,99,2015,31,MIN,C,80,14,34,48,2,38,4.6,10,4,0,4,23,11,0,179,7.8,1542,19:16,41.0,40,989.0,791.0,55.6,koivumi01
Loui Eriksson,100,2015,29,BOS,RW,81,22,25,47,1,14,5.3,16,6,0,4,19,5,1,169,13.0,1497,18:29,23.0,29,4.0,8.0,33.3,erikslo01
Marián Gáborík,101,2015,32,LAK,RW,69,27,20,47,7,16,6.7,16,11,0,2,13,7,0,174,15.5,1167,16:55,6.0,39,1.0,0.0,100.0,gaborma01
Brendan Gallagher,102,2015,22,MTL,RW,82,24,23,47,18,31,6.6,21,3,0,6,18,5,0,254,9.4,1360,16:35,49.0,48,43.0,52.0,45.3,gallabr01
Jaromír Jágr,103,2015,42,TOT,RW,77,17,30,47,-3,48,5.0,13,4,0,5,23,7,0,169,10.1,1353,17:34,14.0,30,1.0,0.0,100.0,jagrja01
Marcus Johansson,104,2015,24,WSH,C,82,20,27,47,6,10,5.4,17,3,0,1,15,12,0,138,14.5,1351,16:29,18.0,69,7.0,9.0,43.8,johanma03
Ryan Kesler,105,2015,30,ANA,C,81,20,27,47,-5,75,4.5,14,5,1,4,19,6,2,205,9.8,1581,19:31,69.0,169,937.0,718.0,56.6,keslery01
Brayden Schenn,106,2015,23,PHI,C,82,18,29,47,-5,34,4.6,11,7,0,6,17,12,0,156,11.5,1401,17:05,38.0,199,86.0,98.0,46.7,schenbr01
Drew Doughty,107,2015,25,LAK,D,82,7,39,46,3,56,8.6,6,1,0,2,22,16,1,219,3.2,2378,29:00,144.0,152,0.0,1.0,0.0,doughdr01
Tyler Ennis,108,2015,25,BUF,C,78,20,26,46,-19,37,4.4,13,6,1,2,15,11,0,185,10.8,1491,19:07,35.0,87,67.0,115.0,36.8,ennisty01
Alex Galchenyuk,109,2015,20,MTL,C,80,20,26,46,8,39,5.6,17,3,0,1,17,9,0,163,12.3,1314,16:26,44.0,91,82.0,85.0,49.1,galchal01
Chris Kreider,110,2015,23,NYR,LW,80,21,25,46,24,88,6.4,14,7,0,5,24,1,0,180,11.7,1257,15:43,17.0,162,9.0,12.0,42.9,kreidch01
Alex Pietrangelo,111,2015,25,STL,D,81,7,39,46,-2,28,7.5,6,1,0,2,28,11,0,195,3.6,2058,25:25,161.0,70,0.0,0.0,,pietral01
Paul Stastny,112,2015,29,STL,C,74,16,30,46,5,40,4.9,9,7,0,7,22,8,0,143,11.2,1304,17:38,30.0,22,671.0,479.0,58.3,stastpa01
Mika Zibanejad,113,2015,21,OTT,C,80,20,26,46,0,20,5.1,16,4,0,0,16,10,0,150,13.3,1315,16:26,26.0,149,615.0,638.0,49.1,zibanmi01
Dustin Byfuglien,114,2015,29,WPG,D,69,18,27,45,5,124,8.8,13,5,0,3,14,12,1,209,8.6,1565,22:41,60.0,204,0.0,3.0,0.0,byfugdu01
Mike Green,115,2015,29,WSH,D,72,10,35,45,15,34,8.6,9,1,0,2,19,16,0,159,6.3,1376,19:06,93.0,82,0.0,0.0,,greenmi03
Kevin Hayes,116,2015,22,NYR,RW,79,17,28,45,15,22,5.8,15,1,1,1,24,4,0,111,15.3,1030,13:02,33.0,56,248.0,430.0,36.6,hayeske01
Duncan Keith,117,2015,31,CHI,D,80,10,35,45,12,20,9.3,7,3,0,2,21,13,1,171,5.8,2045,25:34,113.0,16,0.0,0.0,,keithdu01
Shea Weber,118,2015,29,NSH,D,78,15,30,45,15,72,9.6,9,5,1,2,20,10,0,237,6.3,2057,26:22,147.0,166,0.0,0.0,,webersh01
Justin Abdelkader,119,2015,27,DET,LW,71,23,21,44,3,72,5.6,15,8,0,5,15,6,0,154,14.9,1272,17:55,28.0,153,7.0,8.0,46.7,abdelju01
Jussi Jokinen,120,2015,31,FLA,LW,81,8,36,44,-2,34,3.5,6,2,0,0,29,7,0,134,6.0,1356,16:44,50.0,52,126.0,124.0,50.4,jokinju01
Niklas Kronwall,121,2015,34,DET,D,80,9,35,44,-4,40,7.2,6,3,0,1,15,20,0,101,8.9,1907,23:50,106.0,91,1.0,0.0,100.0,kronwni01
Jori Lehterä,122,2015,27,STL,C,75,14,30,44,21,48,5.3,11,2,1,2,24,5,1,103,13.6,1216,16:13,34.0,42,541.0,513.0,51.3,lehtejo01
Milan Lucic,123,2015,26,BOS,LW,81,18,26,44,13,81,5.3,16,2,0,4,20,6,0,141,12.8,1325,16:21,23.0,259,34.0,40.0,45.9,lucicmi01
Kevin Shattenkirk,124,2015,26,STL,D,56,8,36,44,19,52,8.5,4,4,0,1,15,21,0,135,5.9,1263,22:34,86.0,42,0.0,0.0,,shattke01
Craig Smith,125,2015,25,NSH,C,82,23,21,44,11,44,5.8,17,6,0,4,18,3,0,252,9.1,1291,15:44,17.0,77,13.0,18.0,41.9,smithcr01
Carl Söderberg,126,2015,29,BOS,C,82,13,31,44,10,26,4.5,8,5,0,3,28,3,0,163,8.0,1378,16:49,36.0,76,369.0,389.0,48.7,soderca01
Nick Bjugstad,127,2015,22,FLA,C,72,24,19,43,-7,38,5.3,17,7,0,3,14,5,0,207,11.6,1194,16:35,29.0,148,486.0,508.0,48.9,bjugsni01
Troy Brouwer,128,2015,29,WSH,RW,82,21,22,43,11,53,5.2,11,8,2,3,16,6,0,145,14.5,1437,17:31,39.0,206,251.0,190.0,56.9,brouwtr01
Oliver Ekman-Larsson,129,2015,23,ARI,D,82,23,20,43,-18,40,8.8,12,10,1,7,10,10,0,264,8.7,2067,25:13,77.0,167,0.0,0.0,,ekmanol01
Adam Henrique,130,2015,24,NJD,C,75,16,27,43,-6,34,4.4,11,5,0,3,15,11,1,127,12.6,1331,17:45,46.0,58,260.0,246.0,51.4,henriad01
Frans Nielsen,131,2015,30,NYI,C,78,14,29,43,8,12,4.4,9,4,1,4,13,14,2,157,8.9,1293,16:35,80.0,48,506.0,543.0,48.2,nielsfr01
Patrick Sharp,132,2015,33,CHI,LW,68,16,27,43,-8,33,4.5,8,8,0,2,21,6,0,230,7.0,1143,16:49,15.0,74,53.0,55.0,49.1,sharppa01
Drew Stafford,133,2015,29,TOT,RW,76,18,25,43,-12,47,4.4,14,4,0,1,19,5,1,147,12.2,1254,16:30,15.0,81,87.0,86.0,50.3,staffdr01
Mike Cammalleri,134,2015,32,NJD,LW,68,27,15,42,2,28,6.0,16,9,2,8,13,2,0,156,17.3,1247,18:20,19.0,29,114.0,157.0,42.1,cammami01
Michael Frolík,135,2015,26,WPG,RW,82,19,23,42,4,18,4.7,13,3,3,4,19,4,0,206,9.2,1435,17:30,42.0,63,14.0,27.0,34.1,frolimi01
Dougie Hamilton,136,2015,21,BOS,D,72,10,32,42,-3,41,7.1,5,5,0,2,22,10,0,188,5.3,1536,21:20,53.0,106,0.0,0.0,,hamildo01
Brad Marchand,137,2015,26,BOS,LW,77,24,18,42,5,95,5.5,20,2,2,5,17,0,1,180,13.3,1301,16:54,28.0,72,13.0,19.0,40.6,marchbr03
Brock Nelson,138,2015,23,NYI,C,82,20,22,42,6,24,4.9,10,10,0,3,17,5,0,190,10.5,1302,15:53,52.0,99,354.0,445.0,44.3,nelsobr01
Colin Wilson,139,2015,25,NSH,C,77,20,22,42,19,22,5.7,17,3,0,5,18,4,0,172,11.6,1248,16:13,33.0,52,71.0,107.0,39.9,wilsoco01
Josh Bailey,140,2015,25,NYI,LW,70,15,26,41,3,12,4.3,13,2,0,1,24,2,0,140,10.7,1175,16:47,36.0,66,30.0,36.0,45.5,bailejo01
T.J. Brodie,141,2015,24,CGY,D,81,11,30,41,15,30,8.8,7,3,1,3,22,6,2,133,8.3,2042,25:12,178.0,27,0.0,0.0,,broditj01
Sam Gagner,142,2015,25,ARI,C,81,15,26,41,-28,28,3.1,9,6,0,1,20,6,0,183,8.2,1397,17:15,19.0,63,361.0,405.0,47.1,gagnesa01
Anders Lee,143,2015,24,NYI,C,76,25,16,41,9,33,5.9,20,5,0,6,15,1,0,197,12.7,1094,14:24,29.0,169,1.0,0.0,100.0,leean01
Matt Moulson,144,2015,31,BUF,LW,77,13,28,41,-11,4,3.6,10,3,0,2,20,8,0,156,8.3,1362,17:41,49.0,34,13.0,9.0,59.1,moulsma01
Jake Muzzin,145,2015,25,LAK,D,76,10,31,41,-4,22,7.1,6,4,0,3,20,10,1,173,5.8,1725,22:42,108.0,186,0.0,0.0,,muzzija01
Mathieu Perreault,146,2015,27,WPG,C,62,18,23,41,7,38,5.3,13,5,0,2,16,7,0,129,14.0,1008,16:15,13.0,75,224.0,210.0,51.6,perrema01
David Perron,147,2015,26,TOT,LW,81,17,24,41,-25,62,3.2,14,3,0,2,18,6,0,196,8.7,1404,17:20,21.0,171,3.0,9.0,25.0,perroda01
Justin Williams,148,2015,33,LAK,RW,81,18,23,41,8,29,4.9,14,4,0,2,14,9,0,174,10.3,1281,15:49,24.0,29,3.0,3.0,50.0,williju01
Cam Atkinson,149,2015,25,CBJ,RW,78,22,18,40,-2,22,4.5,14,7,1,7,15,3,0,212,10.4,1325,16:59,39.0,55,4.0,5.0,44.4,atkinca01
Cody Eakin,150,2015,23,DAL,C,78,19,21,40,-1,26,4.0,15,2,2,6,18,2,1,142,13.4,1341,17:12,59.0,62,656.0,636.0,50.8,eakinco01
Jack Johnson,151,2015,28,CBJ,D,79,8,32,40,-13,44,5.4,5,3,0,1,14,18,0,141,5.7,1909,24:10,131.0,157,0.0,0.0,,johnsja02
John Klingberg,152,2015,22,DAL,D,65,11,29,40,5,32,6.7,9,2,0,3,19,10,0,98,11.2,1420,21:50,77.0,54,0.0,0.0,,klingjo01
Chris Kunitz,153,2015,35,PIT,LW,74,17,23,40,2,56,4.3,7,9,1,5,16,7,0,170,10.0,1324,17:53,29.0,211,7.0,6.0,53.8,kunitch01
Reilly Smith,154,2015,23,BOS,RW,81,13,27,40,7,20,4.1,12,1,0,0,17,10,0,143,9.1,1247,15:24,39.0,74,2.0,5.0,28.6,smithre01
Nick Bonino,155,2015,26,VAN,C,75,15,24,39,7,22,4.2,14,1,0,6,20,4,0,149,10.1,1269,16:55,89.0,31,585.0,649.0,47.4,boninni01
