Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Matt Read,156,2014,27,PHI,RW,75,22,18,40,-4,16,4.4,18,0,4,3,16,2,0,151,14.6,1410,18:48,54.0,72,12.0,16.0,42.9,readma01
Jordan Staal,157,2014,25,CAR,C,82,15,25,40,2,34,4.0,12,2,1,2,14,8,3,165,9.1,1554,18:57,37.0,194,803.0,674.0,54.4,staaljo01
Steven Stamkos,158,2014,23,TBL,C,37,25,15,40,9,18,6.3,15,9,1,5,11,4,0,124,20.2,749,20:15,16.0,50,260.0,269.0,49.1,stamkst01
Artem Anisimov,159,2014,25,CBJ,C,81,22,17,39,-2,20,4.6,17,3,2,5,14,3,0,162,13.6,1344,16:36,54.0,31,474.0,485.0,49.4,anisiar01
Mikael Backlund,160,2014,24,CGY,C,76,18,21,39,4,32,4.4,9,5,4,3,15,6,0,178,10.1,1409,18:32,62.0,64,628.0,694.0,47.5,backlmi01
Sean Couturier,161,2014,21,PHI,C,82,13,26,39,1,45,3.2,12,0,1,2,19,3,4,165,7.9,1565,19:05,40.0,64,646.0,707.0,47.7,coutuse01
Matt Cullen,162,2014,37,NSH,C,77,10,29,39,4,32,3.6,9,1,0,2,21,8,0,134,7.5,1193,15:30,22.0,18,438.0,334.0,56.7,cullema01
Nick Foligno,163,2014,26,CBJ,LW,70,18,21,39,5,96,4.8,15,3,0,5,18,3,0,111,16.2,1124,16:04,42.0,210,6.0,7.0,46.2,foligni01
Chris Higgins,164,2014,30,VAN,LW,78,17,22,39,-14,30,3.5,15,2,0,4,20,1,1,216,7.9,1496,19:10,45.0,98,17.0,21.0,44.7,higgich01
Erik Johnson,165,2014,25,COL,D,80,9,30,39,5,61,6.5,7,2,0,2,18,12,0,157,5.7,1841,23:00,130.0,136,0.0,0.0,,johnser01
Milan Michálek,166,2014,29,OTT,LW,82,17,22,39,-25,41,2.5,13,4,0,1,18,4,0,169,10.1,1442,17:35,31.0,86,6.0,8.0,42.9,michami01
Rick Nash,167,2014,29,NYR,LW,65,26,13,39,10,36,6.1,20,4,2,9,8,3,2,258,10.1,1106,17:01,29.0,11,2.0,0.0,100.0,nashri01
Andrew Shaw,168,2014,22,CHI,C,80,20,19,39,12,76,4.6,15,5,0,2,15,4,0,149,13.4,1255,15:41,16.0,168,296.0,388.0,43.3,shawan01
Tomáš Tatar,169,2014,23,DET,LW,73,19,20,39,12,30,5.3,17,2,0,3,16,4,0,158,12.0,1048,14:21,20.0,81,26.0,26.0,50.0,tatarto01
Josh Bailey,170,2014,24,NYI,LW,77,8,30,38,-8,26,2.7,6,2,0,1,22,8,0,98,8.2,1220,15:50,29.0,44,113.0,115.0,49.6,bailejo01
Tyson Barrie,171,2014,22,COL,D,64,13,25,38,17,20,7.6,9,4,0,5,19,6,0,101,12.9,1187,18:33,57.0,50,0.0,0.0,,barrity01
Nick Bjugstad,172,2014,21,FLA,C,76,16,22,38,-14,16,3.5,15,0,1,4,18,3,1,185,8.6,1233,16:13,23.0,117,549.0,574.0,48.9,bjugsni01
Mike Green,173,2014,28,WSH,D,70,9,29,38,-16,64,5.2,6,3,0,2,17,12,0,172,5.2,1591,22:44,107.0,62,0.0,0.0,,greenmi03
Jamie McGinn,174,2014,25,COL,LW,79,19,19,38,-3,30,3.8,14,5,0,3,15,4,0,167,11.4,1247,15:47,35.0,140,1.0,1.0,50.0,mcginja01
Tommy Wingels,175,2014,25,SJS,C,77,16,22,38,11,35,4.3,14,0,2,7,16,5,1,163,9.8,1241,16:07,58.0,218,20.0,36.0,35.7,wingeto01
Jay Bouwmeester,176,2014,30,STL,D,82,4,33,37,26,20,8.8,3,1,0,0,23,10,0,152,2.6,1972,24:03,106.0,51,3.0,1.0,75.0,bouwmja01
Brian Campbell,177,2014,34,FLA,D,82,7,30,37,-6,20,6.3,5,2,0,2,18,10,2,116,6.0,2211,26:57,108.0,50,0.0,1.0,0.0,campbbr02
John Carlson,178,2014,24,WSH,D,82,10,27,37,-3,22,6.7,5,5,0,0,9,17,1,208,4.8,2010,24:31,177.0,64,0.0,1.0,0.0,carlsjo01
Pavel Datsyuk,179,2014,35,DET,C,45,17,20,37,1,6,4.6,11,6,0,2,14,6,0,126,13.5,912,20:16,22.0,30,446.0,389.0,53.4,datsypa01
Drew Doughty,180,2014,24,LAK,D,78,10,27,37,17,64,9.4,4,6,0,2,16,10,1,177,5.6,2006,25:43,91.0,180,0.0,0.0,,doughdr01
Loui Eriksson,181,2014,28,BOS,RW,61,10,27,37,14,6,3.9,8,2,0,2,17,9,1,115,8.7,1008,16:32,13.0,12,0.0,0.0,,erikslo01
Sam Gagner,182,2014,24,EDM,C,67,10,27,37,-29,41,2.1,9,1,0,1,20,6,1,143,7.0,1231,18:23,34.0,33,451.0,512.0,46.8,gagnesa01
Chris Kreider,183,2014,22,NYR,LW,66,17,20,37,14,72,5.1,11,6,0,0,14,6,0,136,12.5,1038,15:44,18.0,146,8.0,11.0,42.1,kreidch01
Vincent Lecavalier,184,2014,33,PHI,C,69,20,17,37,-16,44,3.9,12,8,0,3,12,5,0,132,15.2,1048,15:11,19.0,77,200.0,248.0,44.6,lecavvi01
Derek Roy,185,2014,30,STL,C,75,9,28,37,-1,30,3.4,5,4,0,2,16,12,0,114,7.9,1022,13:37,30.0,13,219.0,247.0,47.0,royde01
Scottie Upshall,186,2014,30,FLA,LW,76,15,22,37,1,73,3.9,13,1,1,3,17,5,0,161,9.3,1210,15:55,25.0,134,32.0,39.0,45.1,upshasc01
Brad Boyes,187,2014,31,FLA,RW,78,21,15,36,-6,28,4.0,18,2,1,1,14,1,0,176,11.9,1329,17:03,35.0,46,37.0,32.0,53.6,boyesbr01
Dan Boyle,188,2014,37,SJS,D,75,12,24,36,-8,32,6.0,6,6,0,1,12,12,0,154,7.8,1596,21:17,92.0,46,0.0,0.0,,boyleda01
Ryan Callahan,189,2014,28,TOT,RW,65,17,19,36,1,24,4.0,9,7,1,3,14,5,0,163,10.4,1212,18:39,60.0,189,13.0,19.0,40.6,callary01
Cam Fowler,190,2014,22,ANA,D,70,6,30,36,15,14,6.1,1,4,1,2,19,11,0,100,6.0,1670,23:52,122.0,46,0.0,0.0,,fowleca01
Nino Niederreiter,191,2014,21,MIN,RW,81,14,22,36,12,44,4.2,12,2,0,1,18,4,0,143,9.8,1142,14:06,23.0,175,7.0,19.0,26.9,niedeni01
Benoît Pouliot,192,2014,27,NYR,LW,80,15,21,36,10,56,4.6,8,7,0,4,20,1,0,141,10.6,1075,13:26,18.0,141,20.0,19.0,51.3,poulibe01
Kris Versteeg,193,2014,27,TOT,RW,81,12,24,36,0,36,3.1,11,1,0,1,17,7,0,157,7.6,1171,14:28,23.0,29,56.0,63.0,47.1,verstkr01
Alex Chiasson,194,2014,23,DAL,RW,79,13,22,35,-21,38,2.4,7,6,0,4,15,7,0,144,9.0,1194,15:07,21.0,75,64.0,68.0,48.5,chiasal01
Cody Eakin,195,2014,22,DAL,C,81,16,19,35,-9,36,2.8,12,3,1,2,16,3,0,161,9.9,1404,17:20,58.0,90,581.0,632.0,47.9,eakinco01
Mikhail Grabovski,196,2014,30,WSH,C,58,13,22,35,6,26,4.0,10,3,0,1,17,5,0,81,16.0,914,15:45,22.0,19,346.0,295.0,54.0,grabomi01
Dustin Penner,197,2014,31,TOT,LW,67,14,21,35,25,30,4.7,9,5,0,2,15,6,0,119,11.8,969,14:28,24.0,92,15.0,32.0,31.9,pennedu01
Kimmo Timonen,198,2014,38,PHI,D,77,6,29,35,5,32,6.2,5,1,0,1,9,19,1,152,3.9,1565,20:20,112.0,75,0.0,0.0,,timonki01
Jason Demers,199,2014,25,SJS,D,75,5,29,34,14,30,6.7,4,1,0,0,20,8,1,105,4.8,1462,19:29,107.0,69,0.0,0.0,,demerja01
Mark Letestu,200,2014,28,CBJ,C,82,12,22,34,1,20,3.2,6,5,1,1,14,6,2,122,9.8,1205,14:41,24.0,63,373.0,352.0,51.4,letesma01
Sean Monahan,201,2014,19,CGY,C,75,22,12,34,-20,8,3.6,19,3,0,2,8,4,0,140,15.7,1198,15:59,23.0,42,476.0,560.0,45.9,monahse01
Valeri Nichushkin,202,2014,18,DAL,RW,79,14,20,34,20,8,4.1,12,2,0,2,19,1,0,128,10.9,1183,14:58,27.0,85,0.0,1.0,0.0,nichuva01
Michael Ryder,203,2014,33,NJD,RW,82,18,16,34,-6,18,3.7,13,4,1,2,12,4,0,166,10.8,1294,15:47,10.0,51,4.0,8.0,33.3,rydermi01
Mark Scheifele,204,2014,20,WPG,C,63,13,21,34,9,14,3.8,12,1,0,2,18,3,0,100,13.0,1031,16:21,39.0,63,331.0,454.0,42.2,scheima01
Drew Stafford,205,2014,28,BUF,RW,70,16,18,34,-19,39,3.2,13,2,1,1,13,5,0,185,8.6,1305,18:38,25.0,78,106.0,91.0,53.8,staffdr01
Lee Stempniak,206,2014,30,TOT,RW,73,12,22,34,-16,32,2.3,10,0,2,1,15,4,3,178,6.7,1348,18:28,21.0,104,10.0,23.0,30.3,stemple01
R.J. Umberger,207,2014,31,CBJ,LW,74,18,16,34,-3,26,3.7,9,8,1,3,11,4,1,136,13.2,1197,16:11,36.0,113,25.0,15.0,62.5,umberrj01
Slava Voynov,208,2014,24,LAK,D,82,4,30,34,6,44,7.2,3,1,0,0,18,12,0,143,2.8,1829,22:18,69.0,165,1.0,0.0,100.0,voynovi01
Christian Ehrhoff,209,2014,31,BUF,D,79,6,27,33,-27,38,5.4,4,1,1,2,14,11,2,161,3.7,1889,23:55,119.0,49,0.0,0.0,,ehrhoch01
Cody Franson,210,2014,26,TOR,D,79,5,28,33,-20,30,3.7,4,1,0,0,11,17,0,115,4.3,1635,20:42,111.0,282,0.0,0.0,,fransco01
Jason Garrison,211,2014,29,VAN,D,81,7,26,33,-5,57,6.3,2,4,1,1,13,11,2,181,3.9,1693,20:54,128.0,58,0.0,0.0,,garrija01
Carl Hagelin,212,2014,25,NYR,LW,72,17,16,33,8,44,4.3,16,0,1,5,16,0,0,144,11.8,1117,15:31,33.0,64,0.0,5.0,0.0,hagelca01
Jack Johnson,213,2014,27,CBJ,D,82,5,28,33,-7,48,5.7,1,4,0,0,14,14,0,147,3.4,2024,24:41,127.0,180,0.0,1.0,0.0,johnsja02
P.A. Parenteau,214,2014,30,COL,RW,55,14,19,33,3,30,3.5,13,1,0,1,17,2,0,110,12.7,932,16:57,16.0,35,2.0,12.0,14.3,parenpi01
Justin Schultz,215,2014,23,EDM,D,74,11,22,33,-22,16,4.9,10,1,0,3,11,11,0,109,10.1,1728,23:21,107.0,30,0.0,1.0,0.0,schulju01
Vladimír Sobotka,216,2014,26,STL,C,61,9,24,33,14,72,3.6,8,1,0,1,17,6,1,102,8.8,1021,16:45,28.0,110,503.0,310.0,61.9,sobotvl01
Matt Stajan,217,2014,30,CGY,C,63,14,19,33,-13,42,2.9,13,0,1,2,16,1,2,70,20.0,1158,18:22,36.0,74,527.0,569.0,48.1,stajama01
Colin Wilson,218,2014,24,NSH,C,81,11,22,33,-1,21,2.8,9,2,0,3,19,3,0,112,9.8,1233,15:13,35.0,49,166.0,177.0,48.4,wilsoco01
Mika Zibanejad,219,2014,20,OTT,C,69,16,17,33,-15,18,3.0,13,3,0,0,12,5,0,153,10.5,989,14:20,28.0,118,183.0,214.0,46.1,zibanmi01
Patrik Berglund,220,2014,25,STL,C,78,14,18,32,10,38,3.5,12,2,0,2,16,2,0,144,9.7,1261,16:10,30.0,88,373.0,410.0,47.6,berglpa01
Justin Faulk,221,2014,21,CAR,D,76,5,27,32,-9,37,5.4,3,2,0,1,20,6,1,152,3.3,1779,23:25,102.0,94,0.0,0.0,,faulkju01
Ryan Garbutt,222,2014,28,DAL,LW,75,17,15,32,10,106,4.2,15,0,2,1,15,0,0,165,10.3,980,13:04,47.0,141,4.0,6.0,40.0,garbury01
Andy Greene,223,2014,31,NJD,D,82,8,24,32,3,32,7.7,5,3,0,3,12,10,2,134,6.0,2015,24:35,129.0,87,0.0,0.0,,greenan01
John Mitchell,224,2014,29,COL,C,75,11,21,32,13,36,2.9,8,3,0,2,20,0,1,107,10.3,1220,16:16,51.0,112,374.0,374.0,50.0,mitchjo01
Nick Spaling,225,2014,25,NSH,LW,71,13,19,32,2,14,3.2,9,3,1,1,16,3,0,85,15.3,1137,16:01,32.0,42,88.0,79.0,52.7,spalini01
Ray Whitney,226,2014,41,DAL,LW,69,9,23,32,-6,14,2.6,6,3,0,0,11,12,0,124,7.3,963,13:58,16.0,14,1.0,1.0,50.0,whitnra01
T.J. Brodie,227,2014,23,CGY,D,81,4,27,31,0,20,6.3,3,1,0,2,19,6,2,104,3.8,1949,24:04,130.0,58,0.0,0.0,,broditj01
Matt Carle,228,2014,29,TBL,D,82,2,29,31,11,28,5.7,1,1,0,0,23,6,0,115,1.7,1819,22:11,161.0,46,0.0,1.0,0.0,carlema01
Eric Fehr,229,2014,28,WSH,RW,73,13,18,31,0,32,3.1,13,0,0,2,16,1,1,137,9.5,1077,14:45,33.0,81,196.0,230.0,46.0,fehrer01
Alex Galchenyuk,230,2014,19,MTL,C,65,13,18,31,-12,26,3.0,10,3,0,2,11,7,0,110,11.8,936,14:24,25.0,49,5.0,10.0,33.3,galchal01
Jake Gardiner,231,2014,23,TOR,D,80,10,21,31,-3,19,5.6,7,2,1,1,12,9,0,136,7.4,1686,21:05,87.0,108,0.0,0.0,,gardija01
Nathan Gerbe,232,2014,26,CAR,C,81,16,15,31,-6,36,3.1,11,3,2,1,11,4,0,221,7.2,1329,16:24,15.0,53,2.0,4.0,33.3,gerbena01
Nick Leddy,233,2014,22,CHI,D,82,7,24,31,10,10,5.5,3,4,0,1,18,6,0,123,5.7,1342,16:22,45.0,52,0.0,0.0,,leddyni01
Kyle Palmieri,234,2014,22,ANA,RW,71,14,17,31,9,38,3.7,14,0,0,4,17,0,0,147,9.5,848,11:57,31.0,96,9.0,14.0,39.1,palmiky01
Dion Phaneuf,235,2014,28,TOR,D,80,8,23,31,2,144,5.9,6,2,0,0,13,9,1,145,5.5,1885,23:34,156.0,227,0.0,1.0,0.0,phanedi01
Charlie Coyle,236,2014,21,MIN,C,70,12,18,30,-7,33,2.4,10,2,0,2,17,1,0,135,8.9,1196,17:05,37.0,108,192.0,266.0,41.9,coylech01
Toby Enström,237,2014,29,WPG,D,82,10,20,30,-9,56,5.2,6,4,0,3,11,9,0,106,9.4,1960,23:54,142.0,37,1.0,0.0,100.0,enstrto01
Marián Gáborík,238,2014,31,TOT,RW,41,11,19,30,7,10,3.8,10,1,0,0,13,6,0,103,10.7,697,17:00,10.0,15,0.0,2.0,0.0,gaborma01
Dwight King,239,2014,24,LAK,LW,77,15,15,30,16,18,4.0,13,0,2,3,14,1,0,111,13.5,1158,15:03,17.0,114,2.0,3.0,40.0,kingdw01
Hampus Lindholm,240,2014,20,ANA,D,78,6,24,30,29,36,6.6,5,1,0,1,21,3,0,116,5.2,1516,19:26,61.0,54,0.0,1.0,0.0,lindhha01
Rich Peverley,241,2014,31,DAL,C,62,7,23,30,-3,15,2.3,6,0,1,2,19,3,1,122,5.7,954,15:23,42.0,27,348.0,231.0,60.1,peverri01
Jiří Tlustý,242,2014,25,CAR,LW,68,16,14,30,2,22,3.8,14,0,2,5,13,1,0,131,12.2,1032,15:10,38.0,88,3.0,12.0,20.0,tlustji01
Daniel Winnik,243,2014,28,ANA,C,76,6,24,30,6,23,1.9,4,0,2,2,22,0,2,115,5.2,1170,15:23,62.0,61,85.0,111.0,43.4,winnida01
Sean Bergenheim,244,2014,29,FLA,LW,62,16,13,29,-16,40,2.7,13,3,0,3,12,1,0,190,8.4,1023,16:30,18.0,111,2.0,2.0,50.0,bergese01
Erik Cole,245,2014,35,DAL,LW,75,16,13,29,-17,20,2.3,13,3,0,4,9,4,0,139,11.5,1137,15:10,21.0,88,19.0,22.0,46.3,coleer01
Martin Erat,246,2014,32,TOT,RW,70,3,26,29,5,28,2.0,3,0,0,0,22,4,0,53,5.7,1027,14:40,25.0,75,97.0,116.0,45.5,eratma01
Éric Gélinas,247,2014,22,NJD,D,60,7,22,29,-3,22,5.3,2,5,0,2,10,12,0,124,5.6,1015,16:55,20.0,99,0.0,0.0,,geliner01
Boone Jenner,248,2014,20,CBJ,C,72,16,13,29,6,45,3.6,12,4,0,5,10,3,0,127,12.6,1014,14:05,36.0,211,14.0,16.0,46.7,jennebo01
Zack Kassian,249,2014,23,VAN,RW,73,14,15,29,-4,124,3.3,13,1,0,2,15,0,0,91,15.4,944,12:56,6.0,91,6.0,15.0,28.6,kassiza01
Saku Koivu,250,2014,39,ANA,C,65,11,18,29,3,46,2.6,10,0,1,1,15,0,3,81,13.6,978,15:03,30.0,29,538.0,529.0,50.4,koivusa01
Olli Määttä,251,2014,19,PIT,D,78,9,20,29,8,14,6.6,5,3,1,1,17,3,0,119,7.6,1443,18:30,112.0,41,0.0,0.0,,maattol01
Pat Maroon,252,2014,25,ANA,LW,62,11,18,29,11,101,3.4,10,1,0,3,15,3,0,93,11.8,763,12:19,16.0,124,7.0,8.0,46.7,maroopa01
Antoine Roussel,253,2014,24,DAL,LW,81,14,15,29,-1,209,2.9,14,0,0,2,13,0,2,113,12.4,1080,13:20,49.0,146,19.0,25.0,43.2,roussan01
Kris Russell,254,2014,26,CGY,D,68,7,22,29,-11,15,5.0,3,4,0,1,13,8,1,109,6.4,1573,23:08,201.0,42,0.0,0.0,,russekr01
Tyler Toffoli,255,2014,21,LAK,C,62,12,17,29,21,10,4.3,11,1,0,5,14,3,0,124,9.7,802,12:56,8.0,57,2.0,7.0,22.2,toffoty01
Jacob Trouba,256,2014,19,WPG,D,65,10,19,29,4,43,5.9,9,0,1,1,16,3,0,121,8.3,1458,22:26,132.0,95,0.0,0.0,,troubja01
Justin Abdelkader,257,2014,26,DET,LW,70,10,18,28,2,31,2.6,9,1,0,3,16,2,0,147,6.8,1070,15:17,31.0,172,23.0,32.0,41.8,abdelju01
André Benoit,258,2014,30,COL,D,79,7,21,28,2,26,4.7,6,1,0,2,13,7,1,113,6.2,1597,20:13,119.0,58,0.0,0.0,,benoian01
Joe Colborne,259,2014,24,CGY,C,80,10,18,28,-17,34,1.8,9,1,0,1,15,3,0,80,12.5,1141,14:16,33.0,129,214.0,227.0,48.5,colbojo01
Matt Cooke,260,2014,35,MIN,LW,82,10,18,28,8,54,2.5,9,0,1,3,15,2,1,104,9.6,1263,15:24,61.0,190,10.0,16.0,38.5,cookema01
Tomáš Fleischmann,261,2014,29,FLA,LW,80,8,20,28,-18,22,1.0,6,2,0,1,14,5,1,188,4.3,1370,17:07,11.0,59,5.0,13.0,27.8,fleisto01
Tom Gilbert,262,2014,31,FLA,D,73,3,25,28,-5,18,4.4,1,2,0,1,21,4,0,93,3.2,1558,21:20,95.0,59,0.0,0.0,,gilbeto01
Dany Heatley,263,2014,33,MIN,LW,76,12,16,28,-18,18,1.8,8,4,0,2,10,6,0,110,10.9,1126,14:49,30.0,33,7.0,10.0,41.2,heatlda01
Jonathan Huberdeau,264,2014,20,FLA,LW,69,9,19,28,-5,37,2.2,7,2,0,1,16,3,0,108,8.3,1081,15:40,23.0,73,5.0,6.0,45.5,huberjo01
Marcus Krüger,265,2014,23,CHI,C,81,8,20,28,6,36,2.0,8,0,0,2,19,0,1,96,8.3,1124,13:52,70.0,22,438.0,335.0,56.7,krugema01
Andrew MacDonald,266,2014,27,TOT,D,82,4,24,28,-22,50,3.3,2,2,0,2,14,9,1,92,4.3,2020,24:38,242.0,69,0.0,0.0,,macdoan01
Mike Santorelli,267,2014,28,VAN,C,49,10,18,28,9,6,3.3,10,0,0,3,16,0,2,91,11.0,910,18:34,44.0,23,215.0,204.0,51.3,santomi01
Dustin Brown,268,2014,29,LAK,RW,79,15,12,27,7,66,3.1,14,1,0,2,9,3,0,195,7.7,1251,15:50,12.0,246,6.0,13.0,31.6,browndu01
Ryan Ellis,269,2014,23,NSH,D,80,6,21,27,9,24,5.7,6,0,0,2,15,6,0,123,4.9,1285,16:04,97.0,57,0.0,0.0,,ellisry01
Morgan Rielly,270,2014,19,TOR,D,73,2,25,27,-13,12,3.1,1,1,0,0,14,11,0,96,2.1,1287,17:37,92.0,96,0.0,0.0,,riellmo01
Teemu Selänne*,271,2014,43,ANA,RW,64,9,18,27,8,12,2.5,5,4,0,3,14,4,0,111,8.1,904,14:08,8.0,15,46.0,60.0,43.4,selante01
Devin Setoguchi,272,2014,27,WPG,RW,75,11,16,27,-7,22,1.9,9,2,0,3,15,1,0,129,8.5,1129,15:03,37.0,143,5.0,15.0,25.0,setogde01
Jarret Stoll,273,2014,31,LAK,C,78,8,19,27,9,48,2.4,7,1,0,0,15,3,1,109,7.3,1237,15:52,60.0,202,678.0,561.0,54.7,stollja01
Maxime Talbot,274,2014,29,TOT,C,81,8,19,27,5,45,1.6,7,0,1,1,18,1,0,124,6.5,1309,16:10,46.0,116,100.0,125.0,44.4,talboma01
Gabriel Bourque,275,2014,23,NSH,LW,74,9,17,26,-5,8,2.0,9,0,0,1,16,1,0,108,8.3,1024,13:50,34.0,70,0.0,1.0,0.0,bourqga01
Ryane Clowe,276,2014,31,NJD,LW,43,7,19,26,-10,33,2.3,4,3,0,1,14,5,0,74,9.5,694,16:08,19.0,82,1.0,2.0,33.3,clowery01
Cory Conacher,277,2014,24,TOT,C,79,7,19,26,1,50,2.0,6,1,0,2,19,0,0,100,7.0,1022,12:56,27.0,51,9.0,5.0,64.3,conacco01
Lars Eller,278,2014,24,MTL,C,77,12,14,26,-15,68,1.8,9,2,1,3,12,1,1,137,8.8,1229,15:58,58.0,130,521.0,458.0,53.2,ellerla01
Michael Grabner,279,2014,26,NYI,RW,64,12,14,26,-10,12,2.3,9,0,3,2,14,0,0,137,8.8,908,14:12,25.0,68,7.0,8.0,46.7,grabnmi01
Niklas Hjalmarsson,280,2014,26,CHI,D,81,4,22,26,11,34,4.8,3,0,1,1,19,0,3,98,4.1,1724,21:17,157.0,39,0.0,0.0,,hjalmni01
Brock Nelson,281,2014,22,NYI,C,72,14,12,26,-10,12,2.3,11,3,0,1,8,4,0,132,10.6,1027,14:16,38.0,74,191.0,260.0,42.4,nelsobr01
Ben Smith,282,2014,25,CHI,RW,75,14,12,26,3,2,2.7,13,1,0,2,11,1,0,90,15.6,955,12:44,58.0,40,200.0,194.0,50.8,smithbe01
Jared Spurgeon,283,2014,24,MIN,D,67,5,21,26,15,16,6.3,3,2,0,1,16,5,0,91,5.5,1517,22:38,107.0,80,0.0,0.0,,spurgja01
Chris Stewart,284,2014,26,TOT,RW,63,15,11,26,0,118,3.2,12,3,0,3,8,3,0,110,13.6,862,13:41,9.0,80,12.0,23.0,34.3,stewach02
Brandon Sutter,285,2014,24,PIT,C,81,13,13,26,-9,12,1.9,8,2,3,1,10,3,0,144,9.0,1277,15:46,40.0,69,549.0,601.0,47.7,suttebr03
Fedor Tyutin,286,2014,30,CBJ,D,69,4,22,26,6,44,5.4,3,1,0,0,12,8,2,87,4.6,1477,21:25,83.0,89,0.0,0.0,,tyutife01
Dainius Zubrus,287,2014,35,NJD,C,82,13,13,26,1,46,2.4,13,0,0,1,13,0,0,121,10.7,1440,17:33,39.0,107,216.0,208.0,50.9,zubruda01
Daniel Brière,288,2014,36,MTL,C,69,13,12,25,1,30,3.0,9,4,0,1,10,2,0,118,11.0,881,12:46,11.0,23,171.0,179.0,48.9,brierda01
Damien Brunner,289,2014,27,NJD,RW,60,11,14,25,-11,26,2.4,7,4,0,1,7,6,1,110,10.0,812,13:32,5.0,15,1.0,7.0,12.5,brunnda01
Trevor Daley,290,2014,30,DAL,D,67,9,16,25,10,38,5.6,8,1,0,3,13,3,0,107,8.4,1417,21:09,94.0,42,0.0,0.0,,daleytr01
Marcel Goc,291,2014,30,TOT,C,74,11,14,25,-7,35,1.7,11,0,0,1,12,2,0,117,9.4,1208,16:20,43.0,119,658.0,575.0,53.4,gocma01
Dougie Hamilton,292,2014,20,BOS,D,64,7,18,25,22,40,5.9,5,2,0,1,14,4,0,114,6.1,1223,19:06,53.0,73,0.0,0.0,,hamildo01
Tomáš Hertl,293,2014,20,SJS,C,37,15,10,25,11,4,3.9,12,3,0,3,10,0,0,98,15.3,567,15:20,13.0,39,29.0,22.0,56.9,hertlto01
Nick Holden,294,2014,26,COL,D,54,10,15,25,12,22,5.3,8,2,0,2,9,5,1,66,15.2,1009,18:41,57.0,118,0.0,0.0,,holdeni01
Seth Jones,295,2014,19,NSH,D,77,6,19,25,-23,24,3.0,4,2,0,2,12,7,0,100,6.0,1511,19:37,99.0,55,0.0,0.0,,jonesse01
Lauri Korpikoski,296,2014,27,PHX,LW,64,9,16,25,-7,24,1.7,8,1,0,0,12,1,3,109,8.3,1029,16:05,38.0,136,5.0,12.0,29.4,korpila01
Brenden Morrow,297,2014,35,STL,LW,71,13,12,25,1,76,2.9,9,4,0,3,9,3,0,56,23.2,845,11:54,20.0,110,9.0,20.0,31.0,morrobr01
Brandon Pirri,298,2014,22,TOT,C,49,13,12,25,6,8,3.4,10,3,0,0,9,3,0,80,16.3,636,12:59,15.0,24,204.0,250.0,44.9,pirribr01
Aleksander Barkov,299,2014,18,FLA,C,54,8,16,24,-3,10,1.9,5,3,0,1,13,3,0,87,9.2,923,17:06,27.0,16,400.0,419.0,48.8,barkoal01
Matt Beleskey,300,2014,25,ANA,LW,55,9,15,24,8,64,2.7,9,0,0,2,10,4,1,112,8.0,684,12:26,24.0,132,8.0,10.0,44.4,belesma01
Kevin Bieksa,301,2014,32,VAN,D,76,4,20,24,-8,104,4.7,3,1,0,1,13,7,0,167,2.4,1731,22:46,130.0,144,1.0,0.0,100.0,biekske01
Kyle Brodziak,302,2014,29,MIN,C,81,8,16,24,0,61,1.4,7,0,1,1,15,1,0,115,7.0,1314,16:13,41.0,73,590.0,633.0,48.2,brodzky01
Matt Calvert,303,2014,24,CBJ,LW,56,9,15,24,-1,53,2.2,7,2,0,1,13,2,0,90,10.0,902,16:06,28.0,108,3.0,6.0,33.3,calvema01
Steve Downie,304,2014,26,TOT,RW,62,4,20,24,1,106,1.6,1,3,0,1,17,3,0,88,4.5,874,14:06,18.0,70,4.0,3.0,57.1,downist01
Dan Girardi,305,2014,29,NYR,D,81,5,19,24,6,16,6.1,4,1,0,0,15,2,2,100,5.0,1873,23:07,174.0,191,0.0,0.0,,girarda01
Curtis Glencross,306,2014,31,CGY,LW,38,12,12,24,-11,12,2.5,9,3,0,2,7,5,0,77,15.6,669,17:37,27.0,59,14.0,27.0,34.1,glenccu01
Jake Muzzin,307,2014,24,LAK,D,76,5,19,24,8,58,5.9,4,1,0,0,15,4,0,175,2.9,1446,19:02,82.0,169,0.0,0.0,,muzzija01
Riley Nash,308,2014,24,CAR,C,73,10,14,24,0,29,2.5,9,1,0,3,11,2,1,86,11.6,925,12:40,22.0,81,306.0,360.0,45.9,nashri02
Matthew Nieto,309,2014,21,SJS,LW,66,10,14,24,-4,16,2.0,9,1,0,2,11,3,0,124,8.1,929,14:05,45.0,7,3.0,8.0,27.3,nietoma01
Tuomo Ruutu,310,2014,30,TOT,RW,76,8,16,24,-18,44,1.2,5,3,0,2,16,0,0,105,7.6,1107,14:34,34.0,216,14.0,23.0,37.8,ruututu01
Riley Sheahan,311,2014,22,DET,C,42,9,15,24,8,6,3.1,7,2,0,1,12,3,0,59,15.3,607,14:27,16.0,25,251.0,261.0,49.0,sheahri01
Marc-Édouard Vlasic,312,2014,26,SJS,D,81,5,19,24,31,38,7.3,4,0,1,0,17,1,1,138,3.6,1678,20:43,150.0,51,0.0,0.0,,vlasima01
