Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Colin White,166,2019,22,OTT,C,71,14,27,41,-24,24,2.6,9,5,0,2,24,3,0,123,11.4,1150,16:12,35,23,379,420,47.4,whiteco02
Duncan Keith,167,2019,35,CHI,D,82,6,34,40,13,70,6.0,6,0,0,1,30,3,1,141,4.3,1887,23:01,144,42,0,0,,keithdu01
Alex Killorn,168,2019,29,TBL,C,82,18,22,40,22,45,4.3,15,2,1,2,18,3,1,153,11.8,1220,14:52,23,88,2,8,20.0,killoal01
Micheal Ferland,169,2019,26,CAR,LW,71,17,23,40,13,58,4.7,11,6,0,3,16,7,0,156,10.9,1001,14:06,19,182,23,50,31.5,ferlami01
Max Pacioretty,170,2019,30,VEG,LW,66,22,18,40,-13,36,4.1,18,4,0,5,14,4,0,191,11.5,1122,17:00,20,119,21,31,40.4,pacioma01
Tom Wilson,171,2019,24,WSH,RW,63,22,18,40,11,128,4.4,17,3,2,2,16,2,0,130,16.9,1143,18:09,52,200,29,24,54.7,wilsoto01
Mats Zuccarello,172,2019,31,TOT,LW,48,12,28,40,-8,24,3.4,9,3,0,1,16,12,0,104,11.5,953,19:51,43,57,10,20,33.3,zuccama01
Kevin Fiala,173,2019,22,TOT,LW,83,13,26,39,-23,36,2.4,11,2,0,2,17,9,0,174,7.5,1298,15:38,20,42,3,5,37.5,fialake01
Anthony Cirelli,174,2019,21,TBL,C,82,19,20,39,25,34,4.4,14,0,5,5,18,1,1,123,15.4,1217,14:51,49,94,502,449,52.8,cirelan01
Dougie Hamilton,175,2019,25,CAR,D,82,18,21,39,0,54,7.6,16,2,0,2,16,5,0,259,6.9,1613,19:40,91,160,0,1,0.0,hamildo01
Damon Severson,176,2019,24,NJD,D,82,11,28,39,-27,58,5.4,8,3,0,0,18,9,1,146,7.5,1808,22:03,87,83,0,0,,severda01
Frank Vatrano,177,2019,24,FLA,LW,81,24,15,39,-10,38,4.0,22,2,0,1,9,6,0,208,11.5,1188,14:40,74,139,15,23,39.5,vatrafr01
Vinnie Hinostroza,178,2019,24,ARI,C,72,16,23,39,-4,14,4.2,13,3,0,3,21,2,0,152,10.5,1099,15:16,41,69,39,64,37.9,hinosvi01
Derek Ryan,179,2019,32,CGY,C,81,13,25,38,21,24,3.7,11,2,0,1,16,5,4,103,12.6,1118,13:48,19,19,440,316,58.2,ryande01
Boone Jenner,180,2019,25,CBJ,C,77,16,22,38,6,42,3.6,14,1,1,3,20,2,0,170,9.4,1314,17:04,70,158,626,531,54.1,jennebo01
Craig Smith,181,2019,29,NSH,C,76,21,17,38,11,20,4.5,17,4,0,2,13,4,0,205,10.2,1150,15:08,33,77,26,28,48.1,smithcr01
Alex Chiasson,182,2019,28,EDM,RW,73,22,16,38,-1,32,4.0,13,8,1,1,8,7,1,123,17.9,1239,16:58,31,85,7,15,31.8,chiasal01
Tyler Bozak,183,2019,32,STL,C,72,13,25,38,-3,20,3.2,11,2,0,3,19,6,0,141,9.2,1177,16:21,33,52,451,379,54.3,bozakty01
Pavel Buchnevich,184,2019,23,NYR,LW,64,21,17,38,-10,13,4.0,14,7,0,1,12,5,0,119,17.6,971,15:10,20,60,7,18,28.0,buchnpa01
Aaron Ekblad,185,2019,22,FLA,D,82,13,24,37,1,47,6.8,8,5,0,1,19,5,0,180,7.2,1939,23:39,88,114,0,0,,ekblaaa01
Dominik Kahun,186,2019,23,CHI,C,82,13,24,37,10,6,3.1,12,1,0,2,23,1,0,137,9.5,1160,14:09,27,13,22,39,36.1,kahundo01
Patrick Marleau,187,2019,39,TOR,C,82,16,21,37,-6,28,2.5,12,4,0,3,15,6,0,161,9.9,1340,16:21,41,74,104,99,51.2,marlepa01
Ryan Pulock,188,2019,24,NYI,D,82,9,28,37,21,22,8.3,6,3,0,3,22,6,0,180,5.0,1834,22:22,148,143,0,0,,pulocry01
Andrei Svechnikov,189,2019,18,CAR,RW,82,20,17,37,0,62,3.9,20,0,0,3,12,5,0,189,10.6,1201,14:39,26,123,1,6,14.3,svechan01
Joonas Donskoi,190,2019,26,SJS,RW,80,14,23,37,10,10,3.4,13,1,0,4,21,2,0,115,12.2,1074,13:25,36,36,1,9,10.0,donskjo01
Jake Muzzin,191,2019,29,TOT,D,80,9,28,37,21,47,7.8,8,1,0,1,23,4,1,141,6.4,1707,21:20,134,172,0,0,,muzzija01
Shea Theodore,192,2019,23,VEG,D,79,12,25,37,-4,20,6.2,8,4,0,1,19,5,1,202,5.9,1588,20:06,91,27,1,0,100.0,theodsh01
Artem Anisimov,193,2019,30,CHI,C,78,15,22,37,-2,14,2.6,13,1,1,1,19,3,0,142,10.6,1275,16:21,33,25,332,394,45.7,anisiar01
Jordan Eberle,194,2019,28,NYI,RW,78,19,18,37,-6,17,3.4,12,7,0,5,13,5,0,160,11.9,1289,16:32,35,36,9,11,45.0,eberljo01
Shayne Gostisbehere,195,2019,25,PHI,D,78,9,28,37,-20,22,4.2,5,4,0,2,18,10,0,180,5.0,1533,19:40,102,46,0,0,,gostish01
Patric Hörnqvist,196,2019,32,PIT,RW,69,18,19,37,-3,26,3.6,12,6,0,2,13,6,0,197,9.1,1068,15:29,34,150,9,9,50.0,hornqpa01
Nikolaj Ehlers,197,2019,22,WPG,LW,62,21,16,37,2,15,4.2,19,2,0,4,11,5,0,158,13.3,977,15:46,16,27,1,1,50.0,ehlerni01
Taylor Hall,198,2019,27,NJD,LW,33,11,26,37,-6,16,3.8,10,1,0,3,15,11,0,113,9.7,650,19:41,29,22,26,32,44.8,hallta02
Lars Eller,199,2019,29,WSH,C,81,13,23,36,-1,37,2.3,12,0,1,1,18,3,2,163,8.0,1339,16:32,47,69,543,566,49.0,ellerla01
Blake Coleman,200,2019,27,NJD,C,78,22,14,36,-19,71,3.3,16,3,3,3,12,0,2,213,10.3,1327,17:01,44,225,109,153,41.6,colembl01
Oliver Bjorkstrand,201,2019,23,CBJ,RW,77,23,13,36,8,8,4.8,20,3,0,1,13,0,0,161,14.3,950,12:20,34,43,5,8,38.5,bjorkol01
Jaden Schwartz,202,2019,26,STL,C,69,11,25,36,-6,16,2.6,9,2,0,1,22,3,0,183,6.0,1251,18:08,27,61,18,19,48.6,schwaja01
Thomas Vanek,203,2019,35,DET,LW,64,16,20,36,-12,26,3.3,12,4,0,1,13,7,0,108,14.8,903,14:07,13,38,7,18,28.0,vanekth01
Justin Faulk,204,2019,26,CAR,D,82,11,24,35,9,47,7.4,5,6,0,3,20,4,0,217,5.1,1839,22:25,121,156,0,0,,faulkju01
Brandon Montour,205,2019,24,TOT,D,82,8,27,35,-20,56,5.3,7,1,0,2,22,5,0,181,4.4,1841,22:27,121,99,0,0,,montobr01
Travis Sanheim,206,2019,22,PHI,D,82,9,26,35,-4,22,5.3,7,2,0,2,23,3,0,121,7.4,1604,19:34,133,45,0,0,,sanhetr01
Nick Bonino,207,2019,30,NSH,C,81,17,18,35,27,18,4.1,14,3,0,1,17,0,1,118,14.4,1321,16:18,70,24,586,546,51.8,boninni01
Ryan Strome,208,2019,25,TOT,C,81,19,16,35,-3,64,3.3,15,4,0,2,13,3,0,110,17.3,1261,15:34,36,76,365,402,47.6,stromry01
Jimmy Vesey,209,2019,25,NYR,LW,81,17,18,35,-6,21,2.9,16,1,0,4,15,3,0,154,11.0,1301,16:03,34,79,8,24,25.0,veseyji02
Vince Dunn,210,2019,22,STL,D,78,12,23,35,14,45,7.2,9,3,0,4,18,5,0,150,8.0,1368,17:32,68,48,0,1,0.0,dunnvi02
Jared McCann,211,2019,22,TOT,C,78,19,16,35,-1,31,3.5,14,1,4,2,14,2,0,150,12.7,1133,14:32,51,77,275,320,46.2,mccanja01
Nick Foligno,212,2019,31,CBJ,LW,73,17,18,35,12,44,3.6,15,2,0,2,16,2,0,141,12.1,1292,17:42,51,175,133,102,56.6,foligni01
Frans Nielsen,213,2019,34,DET,C,72,10,25,35,-7,14,2.2,10,0,0,4,16,8,1,120,8.3,1201,16:41,44,79,450,473,48.8,nielsfr01
Bryan Rust,214,2019,26,PIT,RW,72,18,17,35,10,24,3.7,16,0,2,4,15,0,2,141,12.8,1145,15:54,59,119,8,16,33.3,rustbr01
Derek Stepan,215,2019,28,ARI,C,72,15,20,35,-2,14,3.3,11,1,3,3,18,2,0,195,7.7,1384,19:13,51,50,651,725,47.3,stepade01
Mikkel Bødker,216,2019,29,OTT,RW,71,7,28,35,-23,6,1.6,5,2,0,1,23,5,0,88,8.0,996,14:01,28,54,7,11,38.9,boedkmi01
Tyler Toffoli,217,2019,26,LAK,C,82,13,21,34,-16,23,2.2,10,3,0,3,19,2,0,226,5.8,1411,17:13,23,39,24,27,47.1,toffoty01
Charlie Coyle,218,2019,26,TOT,C,81,12,22,34,-1,20,2.7,10,1,1,2,19,3,0,155,7.7,1359,16:47,56,77,322,380,45.9,coylech01
T.J. Brodie,219,2019,28,CGY,D,79,9,25,34,29,24,7.0,7,1,1,1,22,3,0,102,8.8,1696,21:28,86,21,0,1,0.0,broditj01
Jesperi Kotkaniemi,220,2019,18,MTL,C,79,11,23,34,1,26,2.6,10,1,0,2,19,4,0,134,8.2,1086,13:44,41,66,359,426,45.7,kotkaje01
Conor Sheary,221,2019,26,BUF,LW,78,14,20,34,-18,12,2.4,10,4,0,3,18,2,0,147,9.5,1140,14:37,29,29,19,15,55.9,shearco01
Danton Heinen,222,2019,23,BOS,C,77,11,23,34,13,16,3.3,10,1,0,2,17,6,0,114,9.6,1076,13:58,36,54,2,10,16.7,heineda01
Michael Frolík,223,2019,30,CGY,LW,65,16,18,34,24,26,4.2,14,0,2,4,18,0,0,132,12.1,868,13:22,22,57,13,25,34.2,frolimi01
Ilya Kovalchuk,224,2019,35,LAK,LW,64,16,18,34,-26,10,2.6,12,4,0,1,13,5,0,141,11.3,1039,16:14,19,28,16,20,44.4,kovalil01
Ondřej Palát,225,2019,27,TBL,LW,64,8,26,34,4,20,2.5,6,2,0,1,20,6,0,100,8.0,953,14:53,34,104,2,15,11.8,palaton01
Alexander Edler,226,2019,32,VAN,D,56,10,24,34,3,54,6.4,6,4,0,2,10,13,1,128,7.8,1376,24:34,166,127,0,0,,edleral01
Vincent Trocheck,227,2019,25,FLA,C,55,10,24,34,-9,54,2.3,6,3,1,1,14,10,0,158,6.3,1081,19:40,42,112,498,463,51.8,trochvi01
Miro Heiskanen,228,2019,19,DAL,D,82,12,21,33,-14,16,6.5,10,2,0,4,14,6,1,182,6.6,1895,23:07,71,34,0,0,,heiskmi01
Alex Iafallo,229,2019,25,LAK,C,82,15,18,33,-17,22,2.3,13,2,0,2,14,4,0,148,10.1,1380,16:50,54,87,7,17,29.2,iafalal01
Oskar Lindblom,230,2019,22,PHI,LW,81,17,16,33,-9,20,2.7,15,2,0,2,15,1,0,162,10.5,1113,13:45,52,68,3,7,30.0,lindbos01
Noah Hanifin,231,2019,22,CGY,D,80,5,28,33,18,12,5.7,3,1,1,2,23,4,1,116,4.3,1662,20:46,83,87,0,0,,hanifno01
Jeff Carter,232,2019,34,LAK,C,76,13,20,33,-20,42,2.0,7,5,1,1,11,8,1,174,7.5,1380,18:09,30,80,607,577,51.3,carteje01
Richard Pánik,233,2019,27,ARI,RW,75,14,19,33,-3,44,3.2,13,0,1,2,17,2,0,140,10.0,1246,16:37,52,137,5,13,27.8,panikri01
Anthony Duclair,234,2019,23,TOT,LW,74,19,14,33,-2,14,3.6,12,7,0,3,13,1,0,132,14.4,940,12:42,33,32,2,13,13.3,duclaan01
Casey Cizikas,235,2019,27,NYI,C,73,20,13,33,22,36,4.6,18,0,2,3,12,0,1,111,18.0,1024,14:01,68,129,497,516,49.1,cizikca01
Robert Thomas,236,2019,19,STL,C,70,9,24,33,-2,14,2.7,6,3,0,0,20,4,0,80,11.3,915,13:04,22,13,97,123,44.1,thomaro01
Shea Weber,237,2019,33,MTL,D,58,14,19,33,15,28,6.8,9,5,0,3,18,1,0,166,8.4,1362,23:29,110,129,0,0,,webersh01
Jesper Bratt,238,2019,20,NJD,W,51,8,25,33,-8,6,2.8,7,1,0,1,18,7,0,91,8.8,774,15:10,22,36,4,3,57.1,brattje01
Scott Laughton,239,2019,24,PHI,C,82,12,20,32,-11,53,1.9,12,0,0,1,18,0,2,130,9.2,1218,14:51,46,146,344,291,54.2,laughsc01
Esa Lindell,240,2019,24,DAL,D,82,11,21,32,14,33,8.6,5,4,2,1,18,3,0,132,8.3,1995,24:20,161,143,0,0,,lindees01
Mark Jankowski,241,2019,24,CGY,C,79,14,18,32,6,12,2.9,9,0,5,1,15,0,3,99,14.1,1004,12:42,56,30,426,394,52.0,jankoma01
Mikhail Sergachev,242,2019,20,TBL,D,75,6,26,32,12,28,5.1,6,0,0,0,20,6,0,128,4.7,1344,17:55,93,97,1,1,50.0,sergami01
J.T. Compher,243,2019,23,COL,LW,66,16,16,32,-8,31,2.6,9,4,3,3,11,5,0,118,13.6,1153,17:29,59,33,301,311,49.2,comphj.01
Artturi Lehkonen,244,2019,23,MTL,LW,82,11,20,31,10,32,2.3,11,0,0,4,20,0,0,176,6.3,1276,15:33,39,120,5,14,26.3,lehkoar01
Jaccob Slavin,245,2019,24,CAR,D,82,8,23,31,0,18,6.0,2,5,1,1,20,2,1,146,5.5,1889,23:02,133,70,0,1,0.0,slavija01
Tyler Myers,246,2019,28,WPG,D,80,9,22,31,11,63,5.8,8,0,1,3,14,7,1,156,5.8,1628,20:21,99,97,0,0,,myersty01
Vladislav Namestnikov,247,2019,26,NYR,C,78,11,20,31,-7,44,2.0,8,1,2,3,15,2,3,119,9.2,1232,15:48,62,140,22,32,40.7,namesvl01
Oskar Sundqvist,248,2019,24,STL,C,74,14,17,31,-1,22,2.9,13,0,1,2,15,1,1,113,12.4,1023,13:49,31,101,227,314,42.0,sundqos01
Jason Pominville,249,2019,36,BUF,RW,73,16,15,31,-4,4,3.2,15,1,0,3,14,1,0,134,11.9,910,12:28,20,18,18,17,51.4,pominja01
Valtteri Filppula,250,2019,34,NYI,C,72,17,14,31,19,16,3.9,16,0,1,4,14,0,0,78,21.8,1028,14:16,34,12,398,413,49.1,filppva01
Nolan Patrick,251,2019,20,PHI,C,72,13,18,31,-8,27,2.2,12,1,0,3,17,1,0,115,11.3,1086,15:05,26,72,399,380,51.2,patrino01
Antoine Roussel,252,2019,29,VAN,LW,65,9,22,31,5,118,2.9,9,0,0,1,22,0,0,84,10.7,894,13:46,50,87,17,17,50.0,roussan01
P.K. Subban,253,2019,29,NSH,D,63,9,22,31,5,60,5.8,6,2,1,1,14,8,0,168,5.4,1428,22:40,75,56,0,0,,subbapk01
Nick Ritchie,254,2019,23,ANA,LW,60,9,22,31,6,82,3.0,7,2,0,2,15,7,0,96,9.4,900,15:00,31,123,4,8,33.3,ritchni01
Josh Morrissey,255,2019,23,WPG,D,59,6,25,31,9,14,5.2,2,3,1,2,17,7,1,95,6.3,1322,22:24,107,55,0,0,,morrijo04
Paul Byron,256,2019,29,MTL,C,56,15,16,31,16,17,3.8,13,0,2,3,14,1,1,94,16.0,816,14:34,36,114,12,23,34.3,byronpa01
Dustin Byfuglien,257,2019,33,WPG,D,42,4,27,31,4,69,4.4,3,1,0,1,12,15,0,115,3.5,1023,24:22,51,77,0,0,,byfugdu01
Mathieu Perreault,258,2019,31,WPG,C,82,15,15,30,-1,44,2.7,11,4,0,3,12,3,0,95,15.8,1003,12:14,25,127,26,27,49.1,perrema01
Radek Faksa,259,2019,25,DAL,C,81,15,15,30,-3,54,2.6,13,1,1,1,12,2,1,114,13.2,1331,16:26,65,103,570,562,50.4,faksara01
Marcus Sorensen,260,2019,26,SJS,RW,80,17,13,30,10,23,3.1,16,0,1,1,12,0,1,100,17.0,1037,12:58,29,88,12,19,38.7,sorenma01
Wayne Simmonds,261,2019,30,TOT,RW,79,17,13,30,-16,99,1.9,12,5,0,2,10,3,0,157,10.8,1238,15:40,28,137,4,13,23.5,simmowa01
Will Butcher,262,2019,24,NJD,D,78,4,26,30,-17,18,4.1,3,1,0,1,13,13,0,108,3.7,1503,19:16,74,38,0,0,,butchwi01
Colton Sissons,263,2019,25,NSH,C,75,15,15,30,20,23,3.3,14,1,0,3,13,1,1,111,13.5,1203,16:03,52,109,421,372,53.1,sissoco01
Jake Gardiner,264,2019,28,TOR,D,62,3,27,30,19,26,5.2,3,0,0,0,22,5,0,78,3.8,1315,21:13,64,61,0,1,0.0,gardija01
Tony DeAngelo,265,2019,23,NYR,D,61,4,26,30,6,77,4.9,4,0,0,0,16,10,0,111,3.6,1179,19:20,82,54,0,0,,deangan01
Nate Schmidt,266,2019,27,VEG,D,61,9,21,30,22,8,6.9,8,1,0,1,14,7,0,112,8.0,1339,21:57,100,37,0,0,,schmina01
Marcus Johansson,267,2019,28,TOT,C,58,13,17,30,-16,8,2.5,11,2,0,1,10,7,0,115,11.3,924,15:55,24,28,16,34,32.0,johanma03
Connor Brown,268,2019,25,TOR,RW,82,8,21,29,11,16,2.0,8,0,0,0,17,1,3,85,9.4,1131,13:48,37,35,20,31,39.2,brownco02
Dmitry Orlov,269,2019,27,WSH,D,82,3,26,29,3,33,4.0,3,0,0,0,25,1,0,101,3.0,1774,21:38,103,137,0,0,,orlovdm01
Loui Eriksson,270,2019,33,VAN,LW,81,11,18,29,-11,22,1.9,10,1,0,2,16,2,0,107,10.3,1139,14:04,28,3,2,4,33.3,erikslo01
Brandon Tanev,271,2019,27,WPG,LW,80,14,15,29,9,41,2.7,12,0,2,0,14,0,1,127,11.0,1129,14:07,81,278,3,5,37.5,tanevbr01
Kyle Okposo,272,2019,30,BUF,RW,78,14,15,29,-9,41,2.3,7,7,0,2,11,4,0,147,9.5,1075,13:47,27,87,63,71,47.0,okposky01
Devin Shore,273,2019,24,TOT,C,76,10,19,29,-12,13,2.0,6,2,2,4,16,3,0,82,12.2,1084,14:16,64,94,86,123,41.1,shorede01
Evan Rodrigues,274,2019,25,BUF,C,74,9,20,29,-7,25,1.8,7,2,0,1,15,2,3,168,5.4,1171,15:49,33,33,304,351,46.4,rodriev01
Brett Pesce,275,2019,24,CAR,D,73,7,22,29,35,24,7.9,7,0,0,2,20,0,2,98,7.1,1496,20:29,131,53,1,0,100.0,pescebr01
Colin Miller,276,2019,26,VEG,D,65,3,26,29,0,44,4.5,2,1,0,0,14,12,0,131,2.3,1277,19:39,64,122,0,0,,milleco02
Ryan Murray,277,2019,25,CBJ,D,56,1,28,29,20,10,5.7,1,0,0,0,27,1,0,71,1.4,1201,21:26,93,27,0,0,,murrary01
Mikko Koivu,278,2019,35,MIN,C,48,8,21,29,-2,22,2.4,6,2,0,0,10,10,1,89,9.0,878,18:18,32,13,488,406,54.6,koivumi01
Anthony Beauvillier,279,2019,21,NYI,LW,81,18,10,28,1,8,2.8,17,1,0,4,9,1,0,156,11.5,1186,14:39,35,87,26,31,45.6,beauvan01
Adrian Kempe,280,2019,22,LAK,LW,81,12,16,28,-10,50,2.0,12,0,0,2,12,4,0,118,10.2,1175,14:30,21,86,315,424,42.6,kempead01
Lucas Wallmark,281,2019,23,CAR,C,81,10,18,28,-8,36,1.7,8,2,0,4,13,5,0,131,7.6,1198,14:48,39,82,575,554,50.9,wallmlu01
Colton Parayko,282,2019,25,STL,D,80,10,18,28,20,15,7.2,6,4,0,3,13,4,1,176,5.7,1823,22:47,157,127,0,0,,parayco01
Brent Seabrook,283,2019,33,CHI,D,78,5,23,28,-6,41,3.2,3,2,0,1,14,8,1,165,3.0,1490,19:06,180,124,0,0,,seabrbr01
Hampus Lindholm,284,2019,25,ANA,D,76,6,22,28,-5,44,5.5,5,1,0,0,16,5,1,125,4.8,1824,24:00,133,81,0,0,,lindhha01
Pat Maroon,285,2019,30,STL,LW,74,10,18,28,-3,64,2.1,8,2,0,3,9,9,0,118,8.5,1049,14:10,7,135,2,3,40.0,maroopa01
Kevin Shattenkirk,286,2019,30,NYR,D,73,2,26,28,-15,20,3.1,1,1,0,0,20,6,0,148,1.4,1383,18:56,104,73,0,0,,shattke01
Dominik Simon,287,2019,24,PIT,C,71,8,20,28,8,18,2.3,7,1,0,0,18,2,0,121,6.6,946,13:19,19,89,6,13,31.6,simondo01
Zack Smith,288,2019,30,OTT,C,70,9,19,28,-6,81,1.5,8,0,1,1,17,0,2,101,8.9,1145,16:21,27,136,403,417,49.1,smithza01
Oscar Klefbom,289,2019,25,EDM,D,61,5,23,28,-11,16,3.9,4,1,0,2,13,10,0,167,3.0,1463,23:59,102,44,0,0,,klefbos01
Charlie McAvoy,290,2019,21,BOS,D,54,7,21,28,14,45,5.7,6,1,0,3,19,1,1,79,8.9,1197,22:10,91,92,0,0,,mcavoch01
Jordan Staal,291,2019,30,CAR,C,50,11,17,28,6,26,2.7,11,0,0,1,15,2,0,121,9.1,914,18:17,18,122,571,452,55.8,staaljo01
Samuel Girard,292,2019,20,COL,D,82,4,23,27,8,6,4.9,4,0,0,0,14,9,0,116,3.4,1631,19:54,90,65,1,0,100.0,girarsa01
Nick Cousins,293,2019,25,ARI,C,81,7,20,27,-8,35,1.8,6,1,0,2,18,2,0,144,4.9,1097,13:33,51,115,243,277,46.7,cousini01
Tanner Pearson,294,2019,26,TOT,LW,80,18,9,27,-15,25,2.2,15,3,0,1,7,2,0,147,12.2,1124,14:03,41,128,5,12,29.4,pearsta01
Niklas Kronwall,295,2019,38,DET,D,79,3,24,27,-5,40,4.2,2,1,0,0,17,7,0,71,4.2,1576,19:57,96,84,0,0,,kronwni01
Alex Goligoski,296,2019,33,ARI,D,76,3,24,27,-7,16,5.1,2,1,0,0,16,6,2,102,2.9,1582,20:49,154,79,1,0,100.0,goligal01
Jason Spezza,297,2019,35,DAL,C,76,8,19,27,-13,29,1.7,6,2,0,1,9,10,0,121,6.6,1009,13:16,30,16,470,337,58.2,spezzja01
Mike Matheson,298,2019,24,FLA,D,75,8,19,27,-24,44,3.2,8,0,0,2,11,6,2,129,6.2,1674,22:19,132,63,0,1,0.0,mathemi01
Sam Bennett,299,2019,22,CGY,C,71,13,14,27,-6,93,1.9,9,4,0,2,12,2,0,115,11.3,944,13:17,27,121,50,40,55.6,bennesa01
Brad Richardson,300,2019,33,ARI,C,66,19,8,27,6,22,3.7,16,0,3,3,5,0,3,128,14.8,1054,15:58,55,63,577,474,54.9,richabr02
Alexander Steen,301,2019,34,STL,C,65,10,17,27,2,14,2.2,7,2,1,0,13,3,1,114,8.8,1030,15:50,50,55,11,18,37.9,steenal01
Colin Wilson,302,2019,29,COL,C,65,12,15,27,-6,8,2.2,7,5,0,2,13,2,0,104,11.5,882,13:34,31,55,20,32,38.5,wilsoco01
Nikolay Goldobin,303,2019,23,VAN,LW,63,7,20,27,-10,18,1.7,6,1,0,1,11,8,1,105,6.7,944,14:59,21,15,0,0,,goldoni01
William Nylander,304,2019,22,TOR,C,54,7,20,27,-4,16,1.6,6,1,0,0,15,5,0,130,5.4,838,15:31,14,16,203,165,55.2,nylanwi01
Ryan Hartman,305,2019,24,TOT,RW,83,12,14,26,1,74,2.1,12,0,0,2,14,0,0,145,8.3,1089,13:07,39,107,4,12,25.0,hartmry01
Matt Calvert,306,2019,29,COL,LW,82,11,15,26,-10,58,1.4,10,1,0,0,12,1,2,141,7.8,1164,14:12,51,115,40,53,43.0,calvema01
Leo Komarov,307,2019,32,NYI,C,82,6,20,26,18,42,2.1,6,0,0,1,20,0,0,78,7.7,1139,13:53,38,203,84,100,45.7,komarle01
Nick Leddy,308,2019,27,NYI,D,82,4,22,26,0,18,5.0,4,0,0,0,12,10,0,116,3.4,1767,21:33,89,77,0,0,,leddyni01
Brock McGinn,309,2019,24,CAR,LW,82,10,16,26,10,20,2.2,9,0,1,0,16,0,0,123,8.1,1173,14:19,38,137,26,35,42.6,mcginbr01
Ivan Provorov,310,2019,22,PHI,D,82,7,19,26,-16,32,3.7,7,0,0,1,17,2,0,145,4.8,2059,25:07,149,123,0,1,0.0,provoiv01
Ivan Barbashev,311,2019,23,STL,C,80,14,12,26,-4,17,2.5,12,0,2,1,12,0,0,60,23.3,921,11:31,31,86,201,240,45.6,barbaiv01
Calle Järnkrok,312,2019,27,NSH,C,79,10,16,26,13,12,2.1,8,1,1,1,15,1,0,106,9.4,1219,15:26,22,56,166,165,50.2,jarnkca01
Zack Kassian,313,2019,28,EDM,RW,79,15,11,26,-6,102,2.0,14,0,1,3,11,0,0,111,13.5,1169,14:48,15,191,0,6,0.0,kassiza01
Cody Ceci,314,2019,25,OTT,D,74,7,19,26,-22,18,3.1,7,0,0,2,18,1,0,132,5.3,1670,22:34,142,120,0,0,,cecico01
Neal Pionk,315,2019,23,NYR,D,73,6,20,26,-16,35,3.4,4,2,0,1,8,11,1,132,4.5,1545,21:10,98,138,0,1,0.0,pionkne01
Mathieu Joseph,316,2019,21,TBL,RW,70,13,13,26,5,26,2.5,13,0,0,1,11,0,2,95,13.7,795,11:22,14,129,10,24,29.4,josepma01
Tyson Jost,317,2019,20,COL,C,70,11,15,26,-2,14,2.1,7,4,0,3,14,1,0,114,9.6,910,13:00,35,48,55,91,37.7,jostty01
Nick Bjugstad,318,2019,26,TOT,C,64,14,12,26,6,30,2.6,12,2,0,2,8,4,0,154,9.1,968,15:07,27,126,262,268,49.4,bjugsni01
Mike Green,319,2019,33,DET,D,43,5,21,26,-1,28,3.9,5,0,0,0,18,3,0,92,5.4,932,21:41,56,60,0,0,,greenmi03
Marcus Pettersson,320,2019,22,TOT,D,84,2,23,25,17,66,5.0,1,1,0,0,18,4,1,87,2.3,1401,16:41,108,101,1,0,100.0,pettema01
Andy Greene,321,2019,36,NJD,D,82,5,20,25,-9,16,4.6,5,0,0,0,14,2,4,104,4.8,1708,20:50,208,67,0,0,,greenan01
Jordan Martinook,322,2019,26,CAR,LW,82,15,10,25,1,38,2.2,14,0,1,5,10,0,0,146,10.3,1188,14:29,46,199,150,191,44.0,martijo01
Lawson Crouse,323,2019,21,ARI,LW,81,11,14,25,5,67,2.6,9,0,2,1,14,0,0,131,8.4,1049,12:57,44,288,24,34,41.4,crousla01
Mattias Janmark,324,2019,26,DAL,C,81,6,19,25,-4,24,1.3,6,0,0,0,17,1,1,105,5.7,1233,15:13,44,28,10,16,38.5,janmama02
Erik Johnson,325,2019,30,COL,D,80,7,18,25,8,38,5.1,7,0,0,1,18,0,0,144,4.9,1745,21:49,143,124,0,0,,johnser01
Matt Niskanen,326,2019,32,WSH,D,80,8,17,25,-3,41,3.6,7,1,0,1,15,1,1,143,5.6,1755,21:56,137,167,0,0,,niskama01
Brady Skjei,327,2019,24,NYR,D,78,8,17,25,-4,44,4.5,8,0,0,1,16,0,1,126,6.3,1656,21:14,119,178,1,0,100.0,skjeibr01
Casey Mittelstadt,328,2019,20,BUF,C,77,12,13,25,-19,10,1.4,9,3,0,1,6,7,0,118,10.2,1036,13:27,16,30,213,323,39.7,mitteca01
André Burakovsky,329,2019,23,WSH,LW,76,12,13,25,2,14,2.2,11,1,0,4,13,0,0,100,12.0,846,11:08,29,35,7,13,35.0,burakan01
Alexander Wennberg,330,2019,24,CBJ,C,75,2,23,25,-1,12,0.8,0,1,1,0,16,5,2,64,3.1,1131,15:05,32,34,342,364,48.4,wennbal01
Marc-Édouard Vlasic,331,2019,31,SJS,D,72,3,22,25,-6,10,3.2,3,0,0,0,21,1,0,100,3.0,1515,21:03,114,23,0,0,,vlasima01
Michal Kempný,332,2019,28,WSH,D,71,6,19,25,24,60,5.3,6,0,0,3,19,0,0,111,5.4,1362,19:11,135,84,0,0,,kempnmi01
Jake Virtanen,333,2019,22,VAN,RW,70,15,10,25,-4,44,2.4,13,2,0,1,10,0,0,154,9.7,1037,14:49,37,154,5,10,33.3,virtaja01
