Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Seth Jones,168,2021,26,CBJ,D,56,5,23,28,-18,26,3.7,3,2,0,1,17,6,0,141,3.5,1413,25:14,101,102,0,0,,jonesse01
Kevin Labanc,169,2021,25,SJS,RW,55,12,16,28,-9,31,2.4,12,0,0,2,13,3,0,129,9.3,903,16:25,15,61,0,1,0.0,labanke01
Evgeni Malkin,170,2021,34,PIT,C,33,8,20,28,-4,24,2.4,4,4,0,0,15,5,0,72,11.1,585,17:44,12,18,152,206,42.5,malkiev01
Sean Monahan,171,2021,26,CGY,C,50,10,18,28,-6,10,2.2,6,4,0,5,13,5,0,98,10.2,885,17:41,18,49,340,354,49.0,monahse01
Jean-Gabriel Pageau,172,2021,28,NYI,C,54,14,14,28,10,10,3.5,7,5,2,3,11,3,0,81,17.3,907,16:47,58,111,472,361,56.7,pageaje01
Rickard Rakell,173,2021,27,ANA,RW,52,9,19,28,-14,12,2.0,9,0,0,1,15,4,0,144,6.3,927,17:50,16,65,5,10,33.3,rakelri01
Sam Bennett,174,2021,24,TOT,C,48,10,17,27,-2,52,2.6,9,1,0,4,15,2,0,106,9.4,692,14:25,18,108,124,137,47.5,bennesa01
Mikael Granlund,175,2021,28,NSH,C,51,13,14,27,-1,14,2.6,8,5,0,1,12,2,0,74,17.6,992,19:28,42,46,243,226,51.8,granlmi01
Miro Heiskanen,176,2021,21,DAL,D,55,8,19,27,-9,12,4.5,5,3,0,1,11,8,0,121,6.6,1373,24:58,52,47,0,0,,heiskmi01
Nils Höglander,177,2021,20,VAN,LW,56,13,14,27,-4,16,2.8,12,1,0,1,14,0,0,118,11.0,865,15:27,19,26,1,1,50.0,hoglani01
Jake Muzzin,178,2021,31,TOR,D,53,4,23,27,21,29,5.2,2,1,1,0,22,1,0,103,3.9,1144,21:35,94,101,0,0,,muzzija01
Mike Reilly,179,2021,27,TOT,D,55,0,27,27,5,22,4.2,0,0,0,0,23,4,0,98,0.0,1060,19:17,43,70,0,0,,reillmi01
Justin Schultz,180,2021,30,WSH,D,46,3,24,27,12,10,4.5,3,0,0,1,16,8,0,67,4.5,875,19:01,49,28,0,0,,schulju01
Pius Suter,181,2021,24,CHI,F,55,14,13,27,-5,14,2.6,13,1,0,3,11,2,0,112,12.5,898,16:20,34,28,266,359,42.6,suterpi01
Keith Yandle,182,2021,34,FLA,D,56,3,24,27,-8,38,3.1,2,1,0,1,7,17,0,113,2.7,966,17:15,27,18,0,0,,yandlke01
Nick Bonino,183,2021,32,MIN,C,55,10,16,26,0,26,2.2,7,3,0,2,14,2,0,66,15.2,817,14:51,50,11,365,326,52.8,boninni01
Marcus Foligno,184,2021,29,MIN,LW,39,11,15,26,19,49,3.5,10,0,1,2,15,0,0,40,27.5,584,14:58,17,109,2,9,18.2,foligma01
Mark Giordano,185,2021,37,CGY,D,56,9,17,26,5,14,5.4,5,4,0,2,13,4,0,142,6.3,1285,22:57,110,51,0,0,,giordma01
Filip Hronek,186,2021,23,DET,D,56,2,24,26,-18,16,3.2,2,0,0,0,13,11,0,114,1.8,1310,23:23,46,67,0,0,,hronefi01
Ivan Provorov,187,2021,24,PHI,D,56,7,19,26,4,28,4.7,7,0,0,2,9,10,0,126,5.6,1400,25:00,106,56,0,0,,provoiv01
Nick Ritchie,188,2021,25,BOS,LW,56,15,11,26,-7,37,2.6,10,5,0,2,7,4,0,121,12.4,861,15:22,17,102,0,4,0.0,ritchni01
Frank Vatrano,189,2021,26,FLA,LW,56,18,8,26,8,26,3.4,16,2,0,7,6,2,0,158,11.4,813,14:31,21,69,4,16,20.0,vatrafr01
Mason Appleton,190,2021,25,WPG,C,56,12,13,25,11,14,2.9,12,0,0,1,12,0,1,88,13.6,807,14:25,22,61,7,6,53.8,applema01
Viktor Arvidsson,191,2021,27,NSH,LW,50,10,15,25,9,21,2.7,8,2,0,2,14,1,0,151,6.6,830,16:36,33,15,9,18,33.3,arvidvi01
Justin Faulk,192,2021,28,STL,D,56,7,18,25,11,35,5.2,6,1,0,2,12,4,2,117,6.0,1359,24:16,87,127,0,0,,faulkju01
Janne Kuokkanen,193,2021,22,NJD,C,50,8,17,25,-11,14,1.7,7,1,0,1,14,3,0,61,13.1,739,14:46,19,10,1,8,11.1,kuokkja01
Brett Pesce,194,2021,26,CAR,D,55,4,21,25,14,20,5.4,3,1,0,0,17,4,0,89,4.5,1254,22:48,82,17,0,0,,pescebr01
Jesse Puljujärvi,195,2021,22,EDM,RW,55,15,10,25,6,16,3.0,13,2,0,0,8,2,0,115,13.0,832,15:08,20,101,0,3,0.0,puljuje01
Reilly Smith,196,2021,29,VEG,RW,53,14,11,25,10,18,2.7,8,4,2,1,10,1,0,124,11.3,947,17:52,20,46,0,4,0.0,smithre01
Jared Spurgeon,197,2021,31,MIN,D,54,7,18,25,-2,6,3.9,4,3,0,0,12,6,0,94,7.4,1193,22:05,102,52,0,0,,spurgja01
Miles Wood,198,2021,25,NJD,LW,55,17,8,25,-6,29,2.6,14,3,0,2,8,0,0,127,13.4,824,14:59,25,38,7,13,35.0,woodmi01
Josh Anderson,199,2021,26,MTL,RW,52,17,7,24,-10,38,2.5,15,1,1,5,6,1,0,125,13.6,854,16:25,25,139,7,5,58.3,anderjo05
Phillip Danault,200,2021,27,MTL,C,53,5,19,24,9,24,1.9,5,0,0,0,18,0,1,73,6.8,894,16:52,28,76,476,431,52.5,danauph01
Max Domi,201,2021,25,CBJ,LW,54,9,15,24,-18,75,1.4,7,2,0,2,14,1,0,99,9.1,822,15:13,10,15,192,204,48.5,domima01
Oliver Ekman-Larsson,202,2021,29,ARI,D,46,3,21,24,-17,32,2.8,1,2,0,0,9,12,0,83,3.6,965,20:58,26,72,0,0,,ekmanol01
Brandon Hagel,203,2021,22,CHI,LW,52,9,15,24,-7,11,2.0,9,0,0,2,11,3,1,91,9.9,727,13:59,28,59,9,14,39.1,hagelbr01
Mattias Janmark,204,2021,28,TOT,C,56,11,13,24,-12,10,1.6,6,4,1,0,10,3,0,95,11.6,957,17:06,14,26,21,44,32.3,janmama02
Patrik Laine,205,2021,22,TOT,RW,46,12,12,24,-28,25,1.4,8,4,0,1,9,3,0,82,14.6,803,17:27,15,36,6,19,24.0,lainepa01
Adam Lowry,206,2021,27,WPG,LW,52,10,14,24,6,13,2.4,9,0,1,3,12,2,0,80,12.5,807,15:32,30,161,361,354,50.5,lowryad01
Brandon Saad,207,2021,28,COL,LW,44,15,9,24,1,12,2.9,13,2,0,1,8,1,0,68,22.1,620,14:06,10,16,27,35,43.5,saadbr01
Andreas Athanasiou,208,2021,26,LAK,C,47,10,13,23,-6,27,2.3,10,0,0,1,12,1,0,85,11.8,703,14:57,16,11,4,0,100.0,athanan01
Jonas Brodin,209,2021,27,MIN,D,53,9,14,23,2,18,4.2,8,1,0,2,13,1,0,79,11.4,1189,22:26,99,35,0,0,,brodijo01
Rasmus Dahlin,210,2021,20,BUF,D,56,5,18,23,-36,26,2.0,4,1,0,0,8,10,0,115,4.3,1210,21:36,45,80,0,0,,dahlira01
Jonathan Drouin,211,2021,25,MTL,LW,44,2,21,23,-8,20,1.1,2,0,0,0,16,5,0,76,2.6,708,16:05,7,42,21,24,46.7,drouijo01
Mattias Ekholm,212,2021,30,NSH,D,48,6,17,23,19,14,5.6,6,0,0,2,14,2,1,110,5.5,1098,22:52,46,23,0,0,,ekholma01
Lars Eller,213,2021,31,WSH,C,44,8,15,23,-1,21,1.9,8,0,0,2,11,4,0,69,11.6,719,16:21,16,36,332,327,50.4,ellerla01
Cam Fowler,214,2021,29,ANA,D,56,5,18,23,-4,18,4.2,5,0,0,1,14,4,0,75,6.7,1219,21:46,36,27,0,0,,fowleca01
Brendan Gallagher,215,2021,28,MTL,RW,35,14,9,23,10,16,3.4,11,3,0,2,9,0,0,106,13.2,525,15:01,12,46,23,19,54.8,gallabr01
Alexander Kerfoot,216,2021,26,TOR,C,56,8,15,23,2,12,1.7,7,0,1,1,13,2,0,68,11.8,809,14:27,34,41,124,180,40.8,kerfoal01
Dylan Larkin,217,2021,24,DET,C,44,9,14,23,-14,34,1.4,8,1,0,0,9,5,0,134,6.7,898,20:24,17,38,361,369,49.5,larkidy01
Milan Lucic,218,2021,32,CGY,LW,56,10,13,23,-8,46,1.8,8,2,0,0,13,0,0,74,13.5,763,13:38,12,139,9,24,27.3,lucicmi01
Trevor Moore,219,2021,25,LAK,LW,56,10,13,23,-5,18,2.1,7,1,2,0,12,1,0,88,11.4,814,14:32,10,38,3,6,33.3,mooretr01
Alex Pietrangelo,220,2021,31,VEG,D,41,7,16,23,20,16,5.4,7,0,0,2,11,4,1,126,5.6,1002,24:26,80,28,0,0,,pietral01
Victor Rask,221,2021,27,MIN,C,54,10,13,23,1,2,2.0,9,1,0,1,8,5,0,53,18.9,780,14:27,10,21,218,262,45.4,raskvi01
Ty Smith,222,2021,20,NJD,D,48,2,21,23,-9,22,2.6,1,1,0,0,15,6,0,69,2.9,966,20:07,35,32,0,0,,smithty01
Gabriel Vilardi,223,2021,21,LAK,C,54,10,13,23,-8,6,2.0,7,3,0,3,12,1,0,65,15.4,797,14:45,19,18,291,343,45.9,vilarga01
Colin Blackwell,224,2021,27,NYR,C,47,12,10,22,2,15,2.4,9,3,0,2,8,2,0,64,18.8,658,14:00,19,45,30,32,48.4,blackco01
Teddy Blueger,225,2021,26,PIT,C,43,7,15,22,10,16,2.1,4,0,3,1,15,0,0,49,14.3,639,14:51,25,53,201,212,48.7,bluegte01
Filip Chytil,226,2021,21,NYR,C,42,8,14,22,9,10,2.5,8,0,0,0,14,0,0,76,10.5,555,13:14,19,15,130,174,42.8,chytifi01
Anthony Cirelli,227,2021,23,TBL,C,50,9,13,22,0,10,1.8,6,1,2,3,10,3,0,75,12.0,887,17:45,32,64,227,235,49.1,cirelan01
Dillon Dubé,228,2021,22,CGY,C,51,11,11,22,-1,20,2.2,9,2,0,0,11,0,0,84,13.1,696,13:38,14,59,9,8,52.9,dubedi01
Aaron Ekblad,229,2021,24,FLA,D,35,11,11,22,5,33,4.4,5,6,0,3,6,5,0,101,10.9,878,25:05,27,24,0,0,,ekblaaa01
Alex Goligoski,230,2021,35,ARI,D,56,3,19,22,2,14,4.5,3,0,0,0,12,7,0,72,4.2,1288,23:00,108,76,0,0,,goligal01
Ryan Hartman,231,2021,26,MIN,RW,51,7,15,22,0,33,1.6,6,0,1,2,11,3,1,74,9.5,769,15:04,33,55,198,279,41.5,hartmry01
Ryan Johansen,232,2021,28,NSH,C,48,7,15,22,0,22,1.8,4,3,0,0,11,4,0,67,10.4,813,16:57,16,43,424,398,51.6,johanry01
Tyler Johnson,233,2021,30,TBL,C,55,8,14,22,-1,16,1.8,6,2,0,1,13,1,0,77,10.4,752,13:40,15,63,170,140,54.8,johnsty01
Erik Karlsson,234,2021,30,SJS,D,52,8,14,22,-18,18,2.9,5,3,0,1,8,5,1,110,7.3,1227,23:36,69,20,0,0,,karlser01
Casey Mittelstadt,235,2021,22,BUF,C,41,10,12,22,-10,10,2.1,6,3,1,2,8,3,1,61,16.4,651,15:53,12,9,216,225,49.0,mitteca01
Dmitry Orlov,236,2021,29,WSH,D,51,8,14,22,16,20,4.9,8,0,0,2,12,2,0,83,9.6,1011,19:49,50,87,0,0,,orlovdm01
Conor Sheary,237,2021,28,WSH,LW,53,14,8,22,-1,14,2.5,13,1,0,1,6,2,0,88,15.9,727,13:43,20,24,3,7,30.0,shearco01
Eeli Tolvanen,238,2021,21,NSH,RW,40,11,11,22,-10,4,2.2,5,6,0,4,5,6,0,65,16.9,592,14:48,16,78,1,5,16.7,tolvaee01
Rasmus Andersson,239,2021,24,CGY,D,56,5,16,21,-9,34,3.2,4,1,0,0,11,5,0,96,5.2,1189,21:13,68,49,0,0,,anderra01
Pierre-Luc Dubois,240,2021,22,TOT,LW,46,9,12,21,-8,38,1.6,8,1,0,3,7,5,0,76,11.8,691,15:02,26,59,166,216,43.5,duboipi01
Mathew Dumba,241,2021,26,MIN,D,51,6,15,21,1,46,3.5,5,1,0,1,11,4,0,89,6.7,1136,22:17,75,74,0,0,,dumbama01
Erik Haula,242,2021,29,NSH,LW,51,9,12,21,4,14,2.0,6,1,2,2,10,2,0,85,10.6,816,16:00,23,63,270,220,55.1,haulaer01
Adam Henrique,243,2021,30,ANA,C,45,12,9,21,-8,11,2.1,11,1,0,2,7,1,1,77,15.6,722,16:02,32,40,303,244,55.4,henriad01
Alexis Lafrenière,244,2021,19,NYR,LW,56,12,9,21,-7,8,1.8,12,0,0,4,9,0,0,67,17.9,777,13:53,11,43,13,18,41.9,lafreal01
Josh Morrissey,245,2021,25,WPG,D,56,4,17,21,-1,25,3.8,3,1,0,0,9,8,0,116,3.4,1319,23:33,86,78,0,0,,morrijo04
Tyler Myers,246,2021,30,VAN,D,55,6,15,21,-8,51,3.6,5,0,1,3,11,3,1,109,5.5,1214,22:05,74,61,0,0,,myersty01
Valeri Nichushkin,247,2021,25,COL,RW,55,10,11,21,9,4,2.1,9,0,1,4,10,1,0,98,10.2,774,14:05,28,65,1,2,33.3,nichuva01
Kyle Palmieri,248,2021,29,TOT,RW,51,10,11,21,-5,20,1.6,7,2,1,2,7,4,0,115,8.7,845,16:34,12,62,8,12,40.0,palmiky01
Corey Perry,249,2021,35,MTL,RW,49,9,12,21,-4,39,1.9,8,1,0,1,6,6,0,62,14.5,673,13:44,15,56,0,6,0.0,perryco01
Elias Pettersson,250,2021,22,VAN,C,26,10,11,21,0,6,2.6,6,4,0,1,9,1,1,63,15.9,483,18:34,9,11,63,77,45.0,petteel01
Jaden Schwartz,251,2021,28,STL,C,40,8,13,21,2,20,1.8,7,1,0,1,11,2,0,70,11.4,708,17:42,26,40,7,6,53.8,schwaja01
Damon Severson,252,2021,26,NJD,D,56,3,18,21,-8,29,2.8,3,0,0,0,13,4,1,91,3.3,1259,22:29,50,57,0,0,,severda01
Oliver Wahlstrom,253,2021,20,NYI,RW,44,12,9,21,2,21,2.7,8,4,0,1,3,6,0,94,12.8,545,12:23,14,57,5,7,41.7,wahlsol01
Kailer Yamamoto,254,2021,22,EDM,RW,52,8,13,21,9,26,1.9,7,1,0,0,11,1,1,69,11.6,851,16:22,40,52,0,1,0.0,yamamka01
Derick Brassard,255,2021,33,ARI,C,53,8,12,20,-10,12,1.4,4,4,0,1,10,2,0,67,11.9,784,14:48,5,80,229,206,52.6,brassde01
Evgenii Dadonov,256,2021,31,OTT,RW,55,13,7,20,-9,4,1.7,13,0,0,3,6,1,0,89,14.6,857,15:35,26,38,0,1,0.0,dadonev01
Ryan Donato,257,2021,24,SJS,C,50,6,14,20,-10,10,1.3,4,2,0,1,10,4,0,104,5.8,631,12:37,21,50,27,36,42.9,donatry01
Vince Dunn,258,2021,24,STL,D,43,6,14,20,-8,18,2.7,4,2,0,0,9,5,0,73,8.2,828,19:15,51,36,0,0,,dunnvi02
Adam Erne,259,2021,25,DET,LW,45,11,9,20,-1,26,2.2,8,3,0,0,6,3,0,71,15.5,626,13:55,16,82,20,14,58.8,ernead01
Warren Foegele,260,2021,24,CAR,LW,53,10,10,20,4,20,2.0,10,0,0,1,10,0,0,91,11.0,750,14:09,12,60,18,17,51.4,foegewa01
Nick Foligno,261,2021,33,TOT,LW,49,7,13,20,2,32,1.5,6,1,0,0,9,1,3,81,8.6,871,17:46,37,133,117,144,44.8,foligni01
Barclay Goodrow,262,2021,27,TBL,RW,55,6,14,20,16,52,2.0,6,0,0,1,14,0,0,72,8.3,832,15:07,27,111,162,162,50.0,goodrba01
Shayne Gostisbehere,263,2021,27,PHI,D,41,9,11,20,-2,6,3.4,4,5,0,0,7,4,0,85,10.6,818,19:56,47,18,0,0,,gostish01
Matt Grzelcyk,264,2021,27,BOS,D,37,5,15,20,11,22,4.3,4,1,0,1,9,6,0,80,6.3,731,19:45,34,19,0,0,,grzelma01
Justin Holl,265,2021,29,TOR,D,55,2,18,20,16,25,3.9,2,0,0,1,17,0,1,57,3.5,1158,21:04,84,82,0,0,,hollju01
Jesperi Kotkaniemi,266,2021,20,MTL,C,56,5,15,20,-1,12,1.2,5,0,0,1,11,4,0,87,5.7,829,14:48,27,84,263,286,47.9,kotkaje01
Scott Laughton,267,2021,26,PHI,C,53,9,11,20,13,39,2.0,8,0,1,1,11,0,0,89,10.1,817,15:25,34,141,211,220,49.0,laughsc01
Nick Paul,268,2021,25,OTT,LW,56,5,15,20,5,19,1.3,4,0,1,0,10,2,3,105,4.8,901,16:05,35,74,219,201,52.1,paulni01
Daniel Sprong,269,2021,23,WSH,RW,42,13,7,20,7,12,2.9,13,0,0,3,7,0,0,74,17.6,490,11:40,1,28,4,4,50.0,spronda01
Troy Terry,270,2021,23,ANA,C,48,7,13,20,-1,18,1.8,7,0,0,0,13,0,0,69,10.1,706,14:42,13,5,2,2,50.0,terrytr01
Joe Thornton,271,2021,41,TOR,C,44,5,15,20,6,14,1.6,5,0,0,0,10,5,0,42,11.9,604,13:43,10,32,39,29,57.4,thornjo01
Zach Werenski,272,2021,23,CBJ,D,35,7,13,20,-9,13,3.1,7,0,0,1,8,5,0,79,8.9,853,24:22,39,21,0,0,,werenza01
Travis Zajac,273,2021,35,TOT,C,46,8,12,20,-1,6,1.6,8,0,0,2,11,1,0,50,16.0,756,16:26,22,51,310,293,51.4,zajactr01
Brenden Dillon,274,2021,30,WSH,D,56,2,17,19,15,49,3.9,2,0,0,0,15,1,1,51,3.9,1061,18:57,61,143,0,0,,dillobr01
Jesper Fast,275,2021,29,CAR,RW,46,6,13,19,-4,14,1.3,5,1,0,1,10,3,0,38,15.8,704,15:18,23,78,13,25,34.2,fastje01
Mathieu Joseph,276,2021,23,TBL,RW,56,12,7,19,3,10,2.3,11,1,0,2,6,1,0,59,20.3,612,10:56,15,82,43,69,38.4,josepma01
Luke Kunin,277,2021,23,NSH,C,38,10,9,19,3,13,2.3,10,0,0,2,9,0,0,71,14.1,532,13:59,20,84,15,30,33.3,kuninlu01
Anders Lee,278,2021,30,NYI,LW,27,12,7,19,11,12,3.0,9,3,0,3,6,1,0,80,15.0,473,17:32,13,39,63,65,49.2,leean01
Mathieu Perreault,279,2021,33,WPG,C,56,9,10,19,6,16,2.0,7,2,0,0,8,2,0,57,15.8,656,11:43,18,84,5,8,38.5,perrema01
P.K. Subban,280,2021,31,NJD,D,44,5,14,19,-16,26,2.0,3,2,0,0,11,3,0,99,5.1,984,22:22,46,41,0,0,,subbapk01
Ryan Suter,281,2021,36,MIN,D,56,3,16,19,9,12,3.7,2,1,0,0,11,5,0,86,3.5,1242,22:11,65,38,0,0,,suterry01
Chris Tierney,282,2021,26,OTT,C,55,6,13,19,-12,8,0.8,6,0,0,3,12,0,1,53,11.3,824,14:59,32,23,269,321,45.6,tiernch01
Shea Weber,283,2021,35,MTL,D,48,6,13,19,-4,33,3.2,2,4,0,1,6,7,0,104,5.8,1090,22:42,68,70,0,0,,webersh01
Filip Zadina,284,2021,21,DET,RW,49,6,13,19,-4,0,1.2,3,3,0,1,10,3,0,97,6.2,823,16:48,22,22,5,10,33.3,zadinfi01
Erik Černák,285,2021,23,TBL,D,46,5,13,18,8,38,3.9,5,0,0,0,13,0,0,85,5.9,910,19:47,46,98,0,0,,cernaer01
J.T. Compher,286,2021,25,COL,LW,48,10,8,18,10,19,2.0,9,1,0,2,7,1,0,47,21.3,682,14:13,38,32,216,255,45.9,comphj.01
Nick Cousins,287,2021,27,NSH,C,52,5,13,18,4,41,1.5,5,0,0,1,9,4,0,60,8.3,695,13:22,16,48,19,17,52.8,cousini01
Jack Eichel,288,2021,24,BUF,C,21,2,16,18,-9,6,1.2,1,1,0,1,8,8,0,61,3.3,430,20:30,15,20,195,197,49.7,eicheja01
Ryan Ellis,289,2021,30,NSH,D,35,5,13,18,1,10,3.3,3,2,0,0,11,2,0,75,6.7,832,23:46,63,21,0,0,,ellisry01
Robby Fabbri,290,2021,25,DET,C,30,10,8,18,3,16,2.3,10,0,0,5,6,2,0,58,17.2,518,17:16,17,34,83,107,43.7,fabbrro01
Garnet Hathaway,291,2021,29,WSH,RW,56,6,12,18,7,66,1.6,6,0,0,0,11,0,1,62,9.7,690,12:19,30,179,10,14,41.7,hathaga01
Pat Maroon,292,2021,32,TBL,LW,55,4,14,18,2,60,1.3,2,2,0,0,12,2,0,46,8.7,638,11:36,6,75,2,10,16.7,maroopa01
Brandon Montour,293,2021,26,TOT,D,50,7,11,18,-5,40,3.6,5,0,2,0,10,1,0,94,7.4,1024,20:29,62,54,0,0,,montobr01
Tomáš Nosek,294,2021,28,VEG,C,38,8,10,18,7,10,2.1,8,0,0,2,9,1,0,59,13.6,494,13:00,18,51,200,187,51.7,nosekto01
Zach Parise,295,2021,36,MIN,LW,45,7,11,18,7,6,1.7,7,0,0,3,9,2,0,90,7.8,628,13:57,20,18,34,48,41.5,parisza01
Tanner Pearson,296,2021,28,VAN,LW,51,10,8,18,-15,26,1.0,8,2,0,2,6,1,1,110,9.1,871,17:04,28,54,6,10,37.5,pearsta01
Rasmus Ristolainen,297,2021,26,BUF,D,49,4,14,18,-18,36,2.6,3,1,0,0,8,6,0,73,5.5,1092,22:17,68,193,0,0,,ristora01
Eric Robinson,298,2021,25,CBJ,LW,56,8,10,18,6,4,1.8,7,0,1,2,10,0,0,75,10.7,694,12:24,16,94,3,3,50.0,robiner01
Owen Tippett,299,2021,21,FLA,RW,45,7,11,18,-5,6,1.5,5,2,0,2,10,1,0,86,8.1,517,11:29,5,59,2,1,66.7,tippeow01
Sean Walker,300,2021,26,LAK,D,47,5,13,18,-13,18,2.6,5,0,0,0,12,1,0,92,5.4,854,18:10,72,43,0,0,,walkese01
Colin White,301,2021,24,OTT,C,45,10,8,18,-6,16,1.6,8,2,0,0,6,2,0,69,14.5,661,14:41,18,58,170,232,42.3,whiteco02
Jason Zucker,302,2021,29,PIT,LW,38,9,9,18,-8,21,1.3,8,1,0,1,6,3,0,67,13.4,596,15:41,15,69,3,7,30.0,zuckeja01
Rūdolfs Balcers,303,2021,23,SJS,LW,41,8,9,17,-6,16,1.4,8,0,0,2,8,1,0,66,12.1,603,14:43,29,81,0,3,0.0,balceru01
Nick Bjugstad,304,2021,28,MIN,C,44,6,11,17,7,17,1.7,6,0,0,3,10,1,0,78,7.7,520,11:49,22,48,125,145,46.3,bjugsni01
Tyler Bozak,305,2021,34,STL,C,31,5,12,17,-3,10,1.3,2,1,2,0,8,3,1,35,14.3,462,14:55,20,17,217,165,56.8,bozakty01
Cody Ceci,306,2021,27,PIT,D,53,4,13,17,18,10,3.8,4,0,0,1,13,0,0,58,6.9,981,18:31,70,74,0,0,,cecico01
Mario Ferraro,307,2021,22,SJS,D,56,1,16,17,-6,22,2.6,1,0,0,0,12,4,0,58,1.7,1256,22:26,96,155,0,0,,ferrama01
Gustav Forsling,308,2021,24,FLA,D,43,5,12,17,17,8,4.1,4,1,0,0,9,3,0,94,5.3,858,19:57,42,30,0,0,,forslgu02
Ryan Getzlaf,309,2021,35,ANA,C,48,5,12,17,-14,43,0.6,2,3,0,1,11,1,0,70,7.1,796,16:35,46,66,350,326,51.8,getzlry01
Nicolas Hague,310,2021,22,VEG,D,52,5,12,17,14,31,4.0,5,0,0,0,12,0,0,78,6.4,832,16:00,65,94,0,0,,hagueni01
Boone Jenner,311,2021,27,CBJ,C,41,8,9,17,-9,6,1.1,6,1,1,0,9,0,0,79,10.1,738,18:00,53,76,301,245,55.1,jennebo01
Tyson Jost,312,2021,22,COL,C,54,7,10,17,14,24,1.6,7,0,0,1,10,0,0,92,7.6,763,14:07,19,45,162,184,46.8,jostty01
Kaapo Kakko,313,2021,19,NYR,RW,48,9,8,17,3,10,1.6,7,2,0,0,7,1,0,81,11.1,689,14:21,16,14,3,4,42.9,kakkoka01
Ilya Mikheyev,314,2021,26,TOR,F,54,7,10,17,5,6,1.2,7,0,0,2,9,0,1,107,6.5,767,14:13,28,49,2,0,100.0,mikheil01
Vladislav Namestnikov,315,2021,28,DET,C,53,8,9,17,-5,24,1.1,8,0,0,0,9,0,0,87,9.2,858,16:11,35,71,135,210,39.1,namesvl01
Ryan Pulock,316,2021,26,NYI,D,56,2,15,17,15,8,4.9,2,0,0,1,14,1,0,121,1.7,1257,22:27,106,97,0,0,,pulocry01
Carl Söderberg,317,2021,35,TOT,C,45,7,10,17,-5,18,1.2,3,4,0,1,8,1,1,61,11.5,649,14:25,36,66,201,190,51.4,soderca01
Carson Soucy,318,2021,26,MIN,D,50,1,16,17,22,51,4.0,1,0,0,1,16,0,0,47,2.1,764,15:17,49,62,0,0,,soucyca01
Dylan Strome,319,2021,23,CHI,C,40,9,8,17,-16,14,1.1,5,4,0,1,5,3,0,71,12.7,621,15:31,19,8,198,223,47.0,stromdy01
Nico Sturm,320,2021,25,MIN,C,50,11,6,17,10,17,2.3,11,0,0,2,6,0,0,64,17.2,542,10:51,26,48,69,65,51.5,sturmni01
Nikita Zaitsev,321,2021,29,OTT,D,55,4,13,17,-13,26,2.2,4,0,0,1,12,0,1,70,5.7,1251,22:44,110,114,0,0,,zaitsni01
Adam Boqvist,322,2021,20,CHI,D,35,2,14,16,-7,14,1.9,1,1,0,0,7,7,0,39,5.1,595,16:59,29,29,0,0,,boqviad01
Paul Byron,323,2021,31,MTL,LW,46,5,11,16,5,12,1.4,4,0,1,1,11,0,0,44,11.4,591,12:51,22,116,11,15,42.3,byronpa01
Alex Chiasson,324,2021,30,EDM,RW,45,9,7,16,-10,33,1.2,4,5,0,1,5,2,0,65,13.8,562,12:29,7,40,2,3,40.0,chiasal01
Charlie Coyle,325,2021,28,BOS,C,51,6,10,16,-4,20,0.9,5,0,1,2,8,2,0,79,7.6,831,16:17,24,57,245,262,48.3,coylech01
Carl Hagelin,326,2021,32,WSH,LW,56,6,10,16,7,19,1.2,5,0,1,0,10,0,0,85,7.1,790,14:06,19,22,3,10,23.1,hagelca01
Philipp Kurashev,327,2021,21,CHI,C,54,8,8,16,-9,12,1.0,6,2,0,1,5,3,0,65,12.3,706,13:05,18,32,102,146,41.1,kurasph01
Esa Lindell,328,2021,26,DAL,D,56,5,11,16,11,19,4.6,4,0,1,0,9,2,0,100,5.0,1298,23:11,104,114,0,0,,lindees01
Ryan Lindgren,329,2021,22,NYR,D,51,1,15,16,20,35,4.0,1,0,0,0,14,0,1,65,1.5,1020,20:00,50,98,0,0,,lindgry01
Mike Matheson,330,2021,26,PIT,D,44,5,11,16,9,28,3.1,5,0,0,1,10,1,0,86,5.8,820,18:38,40,41,0,0,,mathemi01
Zach Sanford,331,2021,26,STL,LW,52,10,6,16,-13,25,0.8,6,3,1,3,5,0,1,67,14.9,774,14:53,44,69,28,40,41.2,sanfoza01
Jakob Silfverberg,332,2021,30,ANA,LW,47,8,8,16,-17,18,0.7,5,2,1,0,7,1,0,91,8.8,796,16:57,26,19,9,13,40.9,silfvja01
Brandon Tanev,333,2021,29,PIT,LW,32,7,9,16,12,22,1.9,6,0,1,0,8,0,1,43,16.3,462,14:26,33,139,3,8,27.3,tanevbr01
Zach Aston-Reese,334,2021,26,PIT,C,45,9,6,15,10,15,1.6,8,0,1,0,6,0,0,79,11.4,658,14:37,24,95,7,11,38.9,astonza01
Sammy Blais,335,2021,24,STL,LW,36,8,7,15,0,12,1.6,8,0,0,2,7,0,0,31,25.8,434,12:04,10,103,3,1,75.0,blaissa01
William Carrier,336,2021,26,VEG,LW,52,6,9,15,0,16,1.2,6,0,0,0,9,0,0,65,9.2,541,10:25,13,131,3,5,37.5,carriwi01
